tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity,control,value
187200,note_on,120,0,4,,,,,,,,,,,,,,,0,39,0,,
187200,set_tempo,240,1,0,,,,,,,,,,,,465116,,,,,,,
187200,note_on,0,0,4,,,,,,,,,,,,,,,0,38,127,,
187320,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
187320,note_on,0,0,4,,,,,,,,,,,,,,,0,50,127,,
187320,note_on,0,0,4,,,,,,,,,,,,,,,0,62,127,,
187320,note_on,120,0,4,,,,,,,,,,,,,,,0,63,0,,
187440,note_on,0,0,4,,,,,,,,,,,,,,,0,37,127,,
187440,set_tempo,240,1,0,,,,,,,,,,,,476190,,,,,,,
187440,note_on,120,0,4,,,,,,,,,,,,,,,0,38,0,,
187560,note_on,0,0,4,,,,,,,,,,,,,,,0,61,127,,
187560,note_on,0,0,4,,,,,,,,,,,,,,,0,50,0,,
187560,note_on,0,0,4,,,,,,,,,,,,,,,0,49,127,,
187560,note_on,120,0,4,,,,,,,,,,,,,,,0,62,0,,
187680,set_tempo,240,1,0,,,,,,,,,,,,491803,,,,,,,
187680,note_on,0,0,4,,,,,,,,,,,,,,,0,36,127,,
187680,note_on,120,0,4,,,,,,,,,,,,,,,0,37,0,,
187800,note_on,0,0,4,,,,,,,,,,,,,,,0,49,0,,
187800,note_on,120,0,4,,,,,,,,,,,,,,,0,61,0,,
187800,note_on,0,0,4,,,,,,,,,,,,,,,0,60,127,,
187800,note_on,0,0,4,,,,,,,,,,,,,,,0,48,127,,
187920,set_tempo,240,1,0,,,,,,,,,,,,504202,,,,,,,
187920,note_on,120,0,4,,,,,,,,,,,,,,,0,36,0,,
187920,note_on,0,0,4,,,,,,,,,,,,,,,0,35,127,,
188040,note_on,0,0,4,,,,,,,,,,,,,,,0,47,127,,
188040,note_on,0,0,4,,,,,,,,,,,,,,,0,48,0,,
188040,note_on,0,0,4,,,,,,,,,,,,,,,0,59,127,,
188040,note_on,120,0,4,,,,,,,,,,,,,,,0,60,0,,
188160,set_tempo,240,1,0,,,,,,,,,,,,517241,,,,,,,
188160,note_on,0,0,4,,,,,,,,,,,,,,,0,34,127,,
188160,note_on,120,0,4,,,,,,,,,,,,,,,0,35,0,,
188280,note_on,120,0,4,,,,,,,,,,,,,,,0,59,0,,
188280,note_on,0,0,4,,,,,,,,,,,,,,,0,58,127,,
188280,note_on,0,0,4,,,,,,,,,,,,,,,0,47,0,,
188280,note_on,0,0,4,,,,,,,,,,,,,,,0,46,127,,
188400,set_tempo,240,1,0,,,,,,,,,,,,530973,,,,,,,
188400,note_on,0,0,4,,,,,,,,,,,,,,,0,33,127,,
188400,note_on,120,0,4,,,,,,,,,,,,,,,0,34,0,,
188520,note_on,120,0,4,,,,,,,,,,,,,,,0,58,0,,
188520,note_on,0,0,4,,,,,,,,,,,,,,,0,45,127,,
188520,note_on,0,0,4,,,,,,,,,,,,,,,0,46,0,,
188520,note_on,0,0,4,,,,,,,,,,,,,,,0,57,127,,
188640,note_on,0,0,4,,,,,,,,,,,,,,,0,44,114,,
188640,note_on,0,0,4,,,,,,,,,,,,,,,0,33,0,,
188640,note_on,0,0,4,,,,,,,,,,,,,,,0,45,0,,
188640,note_on,0,0,4,,,,,,,,,,,,,,,0,32,114,,
188640,key_signature,0,1,0,,,,,,,,,,,Db,,,,,,,,
188640,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
188640,note_on,0,0,3,,,,,,,,,,,,,,,0,92,114,,
188640,set_tempo,0,1,0,,,,,,,,,,,,550459,,,,,,,
188640,note_on,1920,0,3,,,,,,,,,,,,,,,0,80,114,,
188640,note_on,120,0,4,,,,,,,,,,,,,,,0,57,0,,
188640,time_signature,240,1,0,,,,,,,12,8,12,8,,,,,,,,,
188880,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
188880,note_on,0,0,4,,,,,,,,,,,,,,,0,61,114,,
188880,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
188880,note_on,0,0,4,,,,,,,,,,,,,,,0,53,114,,
188880,note_on,240,0,4,,,,,,,,,,,,,,,0,44,0,,
188880,note_on,0,0,4,,,,,,,,,,,,,,,0,32,0,,
188880,note_on,240,0,3,,,,,,,,,,,,,,,0,92,0,,
188880,note_on,0,0,3,,,,,,,,,,,,,,,0,80,0,,
188880,note_on,0,0,3,,,,,,,,,,,,,,,0,77,114,,
188880,note_on,0,0,3,,,,,,,,,,,,,,,0,73,114,,
188880,note_on,0,0,3,,,,,,,,,,,,,,,0,65,114,,
189120,note_on,240,0,3,,,,,,,,,,,,,,,0,77,0,,
189120,note_on,0,0,4,,,,,,,,,,,,,,,0,53,114,,
189120,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
189120,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
189120,note_on,0,0,3,,,,,,,,,,,,,,,0,65,0,,
189120,note_on,0,0,4,,,,,,,,,,,,,,,0,61,114,,
189120,note_on,240,0,4,,,,,,,,,,,,,,,0,61,0,,
189120,note_on,0,0,3,,,,,,,,,,,,,,,0,77,114,,
189120,note_on,0,0,3,,,,,,,,,,,,,,,0,73,114,,
189120,note_on,0,0,3,,,,,,,,,,,,,,,0,73,0,,
189120,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
189120,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
189120,note_on,0,0,3,,,,,,,,,,,,,,,0,65,114,,
189120,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
189120,set_tempo,480,1,0,,,,,,,,,,,,472441,,,,,,,
189360,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
189360,note_on,0,0,4,,,,,,,,,,,,,,,0,53,114,,
189360,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
189360,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
189360,note_on,0,0,4,,,,,,,,,,,,,,,0,61,114,,
189360,note_on,240,0,4,,,,,,,,,,,,,,,0,61,0,,
189360,note_on,240,0,3,,,,,,,,,,,,,,,0,77,0,,
189360,set_tempo,240,1,0,,,,,,,,,,,,408163,,,,,,,
189360,note_on,0,0,3,,,,,,,,,,,,,,,0,65,0,,
189360,note_on,0,0,3,,,,,,,,,,,,,,,0,65,114,,
189360,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
189360,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
189360,note_on,0,0,3,,,,,,,,,,,,,,,0,73,0,,
189360,note_on,0,0,3,,,,,,,,,,,,,,,0,73,114,,
189360,note_on,0,0,3,,,,,,,,,,,,,,,0,77,114,,
189600,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
189600,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
189600,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
189600,note_on,0,0,4,,,,,,,,,,,,,,,0,53,114,,
189600,note_on,0,0,3,,,,,,,,,,,,,,,0,65,114,,
189600,note_on,0,0,4,,,,,,,,,,,,,,,0,61,114,,
189600,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
189600,note_on,240,0,4,,,,,,,,,,,,,,,0,61,0,,
189600,note_on,0,0,3,,,,,,,,,,,,,,,0,65,0,,
189600,note_on,0,0,3,,,,,,,,,,,,,,,0,73,0,,
189600,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
189600,note_on,0,0,3,,,,,,,,,,,,,,,0,77,114,,
189600,note_on,240,0,3,,,,,,,,,,,,,,,0,77,0,,
189600,set_tempo,240,1,0,,,,,,,,,,,,346821,,,,,,,
189600,note_on,0,0,3,,,,,,,,,,,,,,,0,73,114,,
189840,note_on,0,0,4,,,,,,,,,,,,,,,0,61,114,,
189840,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
189840,note_on,240,0,3,,,,,,,,,,,,,,,0,77,0,,
189840,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
189840,note_on,0,0,3,,,,,,,,,,,,,,,0,77,114,,
189840,note_on,0,0,3,,,,,,,,,,,,,,,0,73,114,,
189840,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
189840,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
189840,note_on,0,0,3,,,,,,,,,,,,,,,0,65,114,,
189840,note_on,0,0,3,,,,,,,,,,,,,,,0,65,0,,
189840,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,0
189840,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
189840,note_on,0,0,4,,,,,,,,,,,,,,,0,53,114,,
189840,note_on,240,0,4,,,,,,,,,,,,,,,0,61,0,,
189840,note_on,0,0,3,,,,,,,,,,,,,,,0,73,0,,
190080,set_tempo,480,1,0,,,,,,,,,,,,779221,,,,,,,
190080,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
190080,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
190080,note_on,0,0,4,,,,,,,,,,,,,,,0,44,114,,
190080,note_on,240,0,4,,,,,,,,,,,,,,,0,61,0,,
190080,note_on,0,0,4,,,,,,,,,,,,,,,0,32,114,,
190080,note_on,240,0,3,,,,,,,,,,,,,,,0,77,0,,
190080,note_on,0,0,3,,,,,,,,,,,,,,,0,65,0,,
190080,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
190080,note_on,0,0,3,,,,,,,,,,,,,,,0,73,0,,
190080,note_on,0,0,3,,,,,,,,,,,,,,,0,80,114,,
190080,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
190080,note_on,0,0,3,,,,,,,,,,,,,,,0,92,114,,
190320,note_on,0,0,4,,,,,,,,,,,,,,,0,53,114,,
190320,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
190320,note_on,0,0,4,,,,,,,,,,,,,,,0,61,114,,
190320,note_on,240,0,3,,,,,,,,,,,,,,,0,92,0,,
190320,note_on,0,0,4,,,,,,,,,,,,,,,0,32,0,,
190320,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
190320,note_on,240,0,4,,,,,,,,,,,,,,,0,44,0,,
190320,note_on,0,0,3,,,,,,,,,,,,,,,0,73,114,,
190320,note_on,0,0,3,,,,,,,,,,,,,,,0,65,114,,
190320,note_on,0,0,3,,,,,,,,,,,,,,,0,77,114,,
190320,note_on,0,0,3,,,,,,,,,,,,,,,0,80,0,,
190560,note_on,0,0,3,,,,,,,,,,,,,,,0,65,0,,
190560,note_on,0,0,3,,,,,,,,,,,,,,,0,77,114,,
190560,note_on,0,0,3,,,,,,,,,,,,,,,0,73,114,,
190560,note_on,240,0,3,,,,,,,,,,,,,,,0,77,0,,
190560,set_tempo,480,1,0,,,,,,,,,,,,631579,,,,,,,
190560,note_on,0,0,3,,,,,,,,,,,,,,,0,73,0,,
190560,note_on,240,0,4,,,,,,,,,,,,,,,0,61,0,,
190560,note_on,0,0,4,,,,,,,,,,,,,,,0,61,114,,
190560,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
190560,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
190560,note_on,0,0,4,,,,,,,,,,,,,,,0,53,114,,
190560,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
190560,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
190560,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
190560,note_on,0,0,3,,,,,,,,,,,,,,,0,65,114,,
190800,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
190800,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
190800,note_on,0,0,4,,,,,,,,,,,,,,,0,61,114,,
190800,note_on,240,0,4,,,,,,,,,,,,,,,0,61,0,,
190800,note_on,240,0,3,,,,,,,,,,,,,,,0,77,0,,
190800,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
190800,note_on,0,0,4,,,,,,,,,,,,,,,0,53,114,,
190800,note_on,0,0,3,,,,,,,,,,,,,,,0,65,114,,
190800,note_on,0,0,3,,,,,,,,,,,,,,,0,65,0,,
190800,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
190800,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
190800,note_on,0,0,3,,,,,,,,,,,,,,,0,73,0,,
190800,note_on,0,0,3,,,,,,,,,,,,,,,0,73,114,,
190800,note_on,0,0,3,,,,,,,,,,,,,,,0,77,114,,
190800,set_tempo,240,1,0,,,,,,,,,,,,521739,,,,,,,
191040,note_on,0,0,4,,,,,,,,,,,,,,,0,53,114,,
191040,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
191040,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
191040,note_on,0,0,4,,,,,,,,,,,,,,,0,61,114,,
191040,note_on,240,0,3,,,,,,,,,,,,,,,0,77,0,,
191040,note_on,240,0,4,,,,,,,,,,,,,,,0,61,0,,
191040,set_tempo,240,1,0,,,,,,,,,,,,425532,,,,,,,
191040,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
191040,note_on,0,0,3,,,,,,,,,,,,,,,0,73,0,,
191040,note_on,0,0,3,,,,,,,,,,,,,,,0,73,114,,
191040,note_on,0,0,3,,,,,,,,,,,,,,,0,77,114,,
191040,note_on,0,0,3,,,,,,,,,,,,,,,0,65,0,,
191040,note_on,0,0,3,,,,,,,,,,,,,,,0,65,114,,
191040,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
191040,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
191280,note_on,0,0,3,,,,,,,,,,,,,,,0,73,0,,
191280,note_on,240,0,3,,,,,,,,,,,,,,,0,77,0,,
191280,note_on,0,0,3,,,,,,,,,,,,,,,0,65,0,,
191280,note_on,0,0,3,,,,,,,,,,,,,,,0,65,114,,
191280,note_on,240,0,4,,,,,,,,,,,,,,,0,61,0,,
191280,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
191280,note_on,0,0,4,,,,,,,,,,,,,,,0,61,114,,
191280,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
191280,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
191280,note_on,0,0,4,,,,,,,,,,,,,,,0,53,114,,
191280,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
191280,note_on,0,0,3,,,,,,,,,,,,,,,0,77,114,,
191280,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,0
191280,note_on,0,0,3,,,,,,,,,,,,,,,0,73,114,,
191280,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
191520,note_on,0,0,4,,,,,,,,,,,,,,,0,32,114,,
191520,note_on,0,0,4,,,,,,,,,,,,,,,0,44,114,,
191520,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
191520,set_tempo,480,1,0,,,,,,,,,,,,779221,,,,,,,
191520,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
191520,note_on,240,0,4,,,,,,,,,,,,,,,0,61,0,,
191520,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
191520,note_on,0,0,3,,,,,,,,,,,,,,,0,65,0,,
191520,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
191520,note_on,0,0,3,,,,,,,,,,,,,,,0,73,0,,
191520,note_on,0,0,3,,,,,,,,,,,,,,,0,80,114,,
191520,note_on,0,0,3,,,,,,,,,,,,,,,0,92,114,,
191520,note_on,240,0,3,,,,,,,,,,,,,,,0,77,0,,
191760,note_on,0,0,3,,,,,,,,,,,,,,,0,72,114,,
191760,note_on,240,0,4,,,,,,,,,,,,,,,0,44,0,,
191760,note_on,0,0,3,,,,,,,,,,,,,,,0,63,114,,
191760,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
191760,note_on,240,0,3,,,,,,,,,,,,,,,0,92,0,,
191760,note_on,0,0,3,,,,,,,,,,,,,,,0,75,114,,
191760,note_on,0,0,3,,,,,,,,,,,,,,,0,80,0,,
191760,note_on,0,0,4,,,,,,,,,,,,,,,0,32,0,,
191760,note_on,0,0,4,,,,,,,,,,,,,,,0,51,114,,
191760,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
191760,note_on,0,0,4,,,,,,,,,,,,,,,0,60,114,,
192000,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
192000,note_on,0,0,4,,,,,,,,,,,,,,,0,51,114,,
192000,note_on,240,0,4,,,,,,,,,,,,,,,0,60,0,,
192000,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
192000,note_on,0,0,4,,,,,,,,,,,,,,,0,60,114,,
192000,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
192000,note_on,240,0,3,,,,,,,,,,,,,,,0,75,0,,
192000,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
192000,note_on,0,0,3,,,,,,,,,,,,,,,0,75,114,,
192000,note_on,0,0,3,,,,,,,,,,,,,,,0,72,0,,
192000,note_on,0,0,3,,,,,,,,,,,,,,,0,72,114,,
192000,set_tempo,480,1,0,,,,,,,,,,,,631579,,,,,,,
192000,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
192000,note_on,0,0,3,,,,,,,,,,,,,,,0,63,0,,
192000,note_on,0,0,3,,,,,,,,,,,,,,,0,63,114,,
192240,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
192240,note_on,0,0,4,,,,,,,,,,,,,,,0,51,114,,
192240,note_on,0,0,3,,,,,,,,,,,,,,,0,75,114,,
192240,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
192240,set_tempo,240,1,0,,,,,,,,,,,,521739,,,,,,,
192240,note_on,0,0,3,,,,,,,,,,,,,,,0,63,0,,
192240,note_on,240,0,3,,,,,,,,,,,,,,,0,75,0,,
192240,note_on,240,0,4,,,,,,,,,,,,,,,0,60,0,,
192240,note_on,0,0,4,,,,,,,,,,,,,,,0,60,114,,
192240,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
192240,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
192240,note_on,0,0,3,,,,,,,,,,,,,,,0,72,0,,
192240,note_on,0,0,3,,,,,,,,,,,,,,,0,72,114,,
192240,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
192240,note_on,0,0,3,,,,,,,,,,,,,,,0,63,114,,
192480,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
192480,note_on,0,0,4,,,,,,,,,,,,,,,0,51,114,,
192480,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
192480,note_on,0,0,4,,,,,,,,,,,,,,,0,60,114,,
192480,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
192480,note_on,0,0,3,,,,,,,,,,,,,,,0,63,0,,
192480,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
192480,set_tempo,240,1,0,,,,,,,,,,,,425532,,,,,,,
192480,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
192480,note_on,0,0,3,,,,,,,,,,,,,,,0,72,0,,
192480,note_on,0,0,3,,,,,,,,,,,,,,,0,72,114,,
192480,note_on,0,0,3,,,,,,,,,,,,,,,0,75,114,,
192480,note_on,240,0,3,,,,,,,,,,,,,,,0,75,0,,
192480,note_on,240,0,4,,,,,,,,,,,,,,,0,60,0,,
192480,note_on,0,0,3,,,,,,,,,,,,,,,0,63,114,,
192720,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
192720,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
192720,note_on,240,0,3,,,,,,,,,,,,,,,0,75,0,,
192720,note_on,0,0,4,,,,,,,,,,,,,,,0,60,114,,
192720,note_on,240,0,4,,,,,,,,,,,,,,,0,60,0,,
192720,note_on,0,0,3,,,,,,,,,,,,,,,0,72,114,,
192720,note_on,0,0,4,,,,,,,,,,,,,,,0,51,114,,
192720,note_on,0,0,3,,,,,,,,,,,,,,,0,72,0,,
192720,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
192720,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
192720,note_on,0,0,3,,,,,,,,,,,,,,,0,63,114,,
192720,note_on,0,0,3,,,,,,,,,,,,,,,0,63,0,,
192720,note_on,0,0,3,,,,,,,,,,,,,,,0,75,114,,
192720,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
192960,note_on,0,0,4,,,,,,,,,,,,,,,0,60,114,,
192960,note_on,240,0,4,,,,,,,,,,,,,,,0,60,0,,
192960,note_on,240,0,3,,,,,,,,,,,,,,,0,75,0,,
192960,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
192960,note_on,0,0,3,,,,,,,,,,,,,,,0,63,114,,
192960,note_on,0,0,4,,,,,,,,,,,,,,,0,51,114,,
192960,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
192960,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
192960,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
192960,note_on,0,0,3,,,,,,,,,,,,,,,0,72,0,,
192960,note_on,0,0,3,,,,,,,,,,,,,,,0,72,114,,
192960,note_on,0,0,3,,,,,,,,,,,,,,,0,75,114,,
192960,note_on,0,0,3,,,,,,,,,,,,,,,0,63,0,,
192960,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
193200,note_on,240,0,3,,,,,,,,,,,,,,,0,75,0,,
193200,note_on,240,0,4,,,,,,,,,,,,,,,0,60,0,,
193200,note_on,0,0,3,,,,,,,,,,,,,,,0,63,0,,
193200,note_on,0,0,3,,,,,,,,,,,,,,,0,63,114,,
193200,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
193200,note_on,0,0,3,,,,,,,,,,,,,,,0,72,0,,
193200,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
193200,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
193200,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
193200,note_on,0,0,4,,,,,,,,,,,,,,,0,51,114,,
193200,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
193200,note_on,0,0,3,,,,,,,,,,,,,,,0,72,114,,
193200,note_on,0,0,4,,,,,,,,,,,,,,,0,60,114,,
193200,note_on,0,0,3,,,,,,,,,,,,,,,0,75,114,,
193440,note_on,0,0,4,,,,,,,,,,,,,,,0,51,114,,
193440,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
193440,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,0
193440,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
193440,note_on,240,0,4,,,,,,,,,,,,,,,0,60,0,,
193440,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
193440,note_on,0,0,3,,,,,,,,,,,,,,,0,72,0,,
193440,note_on,0,0,3,,,,,,,,,,,,,,,0,72,114,,
193440,note_on,0,0,3,,,,,,,,,,,,,,,0,75,114,,
193440,note_on,0,0,4,,,,,,,,,,,,,,,0,60,114,,
193440,note_on,0,0,3,,,,,,,,,,,,,,,0,63,114,,
193440,note_on,0,0,3,,,,,,,,,,,,,,,0,63,0,,
193440,note_on,240,0,3,,,,,,,,,,,,,,,0,75,0,,
193440,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
193440,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
193680,note_on,0,0,4,,,,,,,,,,,,,,,0,44,114,,
193680,note_on,0,0,4,,,,,,,,,,,,,,,0,32,114,,
193680,note_on,0,0,3,,,,,,,,,,,,,,,0,80,114,,
193680,note_on,0,0,3,,,,,,,,,,,,,,,0,72,0,,
193680,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
193680,note_on,240,0,4,,,,,,,,,,,,,,,0,60,0,,
193680,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
193680,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
193680,note_on,0,0,3,,,,,,,,,,,,,,,0,92,114,,
193680,note_on,0,0,3,,,,,,,,,,,,,,,0,63,0,,
193680,note_on,240,0,3,,,,,,,,,,,,,,,0,75,0,,
193680,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
193680,set_tempo,1200,1,0,,,,,,,,,,,,779221,,,,,,,
193920,note_on,0,0,3,,,,,,,,,,,,,,,0,75,114,,
193920,note_on,240,0,4,,,,,,,,,,,,,,,0,44,0,,
193920,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
193920,note_on,0,0,3,,,,,,,,,,,,,,,0,72,114,,
193920,note_on,0,0,3,,,,,,,,,,,,,,,0,80,0,,
193920,note_on,240,0,3,,,,,,,,,,,,,,,0,92,0,,
193920,note_on,0,0,3,,,,,,,,,,,,,,,0,63,114,,
193920,note_on,0,0,4,,,,,,,,,,,,,,,0,60,114,,
193920,note_on,0,0,4,,,,,,,,,,,,,,,0,32,0,,
193920,note_on,0,0,4,,,,,,,,,,,,,,,0,51,114,,
193920,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
194160,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
194160,note_on,0,0,4,,,,,,,,,,,,,,,0,51,114,,
194160,set_tempo,480,1,0,,,,,,,,,,,,631579,,,,,,,
194160,note_on,240,0,4,,,,,,,,,,,,,,,0,60,0,,
194160,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
194160,note_on,0,0,3,,,,,,,,,,,,,,,0,63,0,,
194160,note_on,0,0,3,,,,,,,,,,,,,,,0,63,114,,
194160,note_on,0,0,3,,,,,,,,,,,,,,,0,75,114,,
194160,note_on,0,0,4,,,,,,,,,,,,,,,0,56,114,,
194160,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
194160,note_on,0,0,3,,,,,,,,,,,,,,,0,68,114,,
194160,note_on,0,0,3,,,,,,,,,,,,,,,0,72,0,,
194160,note_on,0,0,3,,,,,,,,,,,,,,,0,72,114,,
194160,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,0
194160,note_on,240,0,3,,,,,,,,,,,,,,,0,75,0,,
194160,note_on,0,0,4,,,,,,,,,,,,,,,0,60,114,,
194400,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
194400,note_on,0,0,4,,,,,,,,,,,,,,,0,44,114,,
194400,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
194400,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
194400,note_on,0,0,3,,,,,,,,,,,,,,,0,63,0,,
194400,note_on,240,0,3,,,,,,,,,,,,,,,0,75,0,,
194400,note_on,0,0,3,,,,,,,,,,,,,,,0,92,114,,
194400,note_on,0,0,3,,,,,,,,,,,,,,,0,80,114,,
194400,note_on,0,0,3,,,,,,,,,,,,,,,0,72,0,,
194400,note_on,0,0,3,,,,,,,,,,,,,,,0,68,0,,
194400,note_on,0,0,4,,,,,,,,,,,,,,,0,32,114,,
194400,set_tempo,240,1,0,,,,,,,,,,,,618557,,,,,,,
194400,note_on,240,0,4,,,,,,,,,,,,,,,0,60,0,,
194640,note_on,0,0,4,,,,,,,,,,,,,,,0,32,0,,
194640,note_on,0,0,4,,,,,,,,,,,,,,,0,54,114,,
194640,note_on,0,0,4,,,,,,,,,,,,,,,0,58,114,,
194640,set_tempo,240,1,0,,,,,,,,,,,,487805,,,,,,,
194640,note_on,0,0,3,,,,,,,,,,,,,,,0,66,114,,
194640,note_on,0,0,3,,,,,,,,,,,,,,,0,70,114,,
194640,note_on,0,0,3,,,,,,,,,,,,,,,0,73,114,,
194640,note_on,0,0,3,,,,,,,,,,,,,,,0,78,114,,
194640,note_on,0,0,3,,,,,,,,,,,,,,,0,80,0,,
