tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
45848,note_on,,,,,13,0,1,,,,,0,,,64,64
45848,note_on,,,,,0,0,1,,,,,0,,,61,52
45863,note_on,,,,,0,0,1,,,,,0,,,64,0
45863,note_on,,,,,15,0,1,,,,,0,,,61,0
45885,note_on,,,,,22,0,1,,,,,0,,,63,72
45886,note_on,,,,,1,0,1,,,,,0,,,55,65
45902,note_on,,,,,16,0,1,,,,,0,,,63,0
45906,note_on,,,,,4,0,1,,,,,0,,,55,0
45917,note_on,,,,,11,0,1,,,,,0,,,88,0
45918,note_on,,,,,1,0,1,,,,,0,,,79,0
45922,note_on,,,,,4,0,1,,,,,0,,,61,79
45924,note_on,,,,,2,0,1,,,,,0,,,52,64
45926,note_on,,,,,0,0,1,,,,,0,,,76,0
45926,note_on,,,,,2,0,1,,,,,0,,,85,0
45932,note_on,,,,,6,0,1,,,,,0,,,52,0
45933,note_on,,,,,1,0,1,,,,,0,,,61,0
45981,note_on,,,,,48,0,1,,,,,0,,,85,89
45982,note_on,,,,,0,0,1,,,,,0,,,73,82
45982,control_change,,,,,1,0,1,,,,,0,64,0,,
45984,note_on,,,,,2,0,1,,,,,0,,,80,71
45986,note_on,,,,,2,0,1,,,,,0,,,77,79
45987,note_on,,,,,1,0,1,,,,,0,,,35,66
45992,note_on,,,,,5,0,1,,,,,0,,,47,66
45995,note_on,,,,,3,0,1,,,,,0,,,35,0
46004,note_on,,,,,9,0,1,,,,,0,,,47,0
46006,control_change,,,,,2,0,1,,,,,0,64,104,,
46010,control_change,,,,,4,0,1,,,,,0,64,127,,
46028,note_on,,,,,18,0,1,,,,,0,,,80,0
46030,note_on,,,,,2,0,1,,,,,0,,,77,0
46034,note_on,,,,,4,0,1,,,,,0,,,61,63
46039,note_on,,,,,5,0,1,,,,,0,,,53,47
46047,note_on,,,,,0,0,1,,,,,0,,,61,0
46047,note_on,,,,,8,0,1,,,,,0,,,53,0
46058,note_on,,,,,11,0,1,,,,,0,,,73,0
46067,note_on,,,,,9,0,1,,,,,0,,,56,53
46076,note_on,,,,,9,0,1,,,,,0,,,63,60
46084,note_on,,,,,8,0,1,,,,,0,,,63,0
46084,note_on,,,,,0,0,1,,,,,0,,,56,0
46107,note_on,,,,,0,0,1,,,,,0,,,61,54
46107,note_on,,,,,23,0,1,,,,,0,,,65,74
46124,note_on,,,,,17,0,1,,,,,0,,,85,0
46125,note_on,,,,,1,0,1,,,,,0,,,61,0
46125,note_on,,,,,0,0,1,,,,,0,,,65,0
46137,note_on,,,,,12,0,1,,,,,0,,,87,91
46141,note_on,,,,,4,0,1,,,,,0,,,75,85
46144,note_on,,,,,3,0,1,,,,,0,,,68,58
46144,note_on,,,,,0,0,1,,,,,0,,,63,55
46162,note_on,,,,,18,0,1,,,,,0,,,63,0
46171,note_on,,,,,9,0,1,,,,,0,,,68,0
46179,note_on,,,,,8,0,1,,,,,0,,,65,63
46181,note_on,,,,,2,0,1,,,,,0,,,61,50
46189,note_on,,,,,8,0,1,,,,,0,,,61,0
46194,note_on,,,,,5,0,1,,,,,0,,,65,0
46213,note_on,,,,,19,0,1,,,,,0,,,63,72
46218,note_on,,,,,0,0,1,,,,,0,,,56,52
46218,note_on,,,,,5,0,1,,,,,0,,,75,0
46226,note_on,,,,,8,0,1,,,,,0,,,56,0
46229,note_on,,,,,3,0,1,,,,,0,,,63,0
46230,note_on,,,,,1,0,1,,,,,0,,,87,0
46245,note_on,,,,,15,0,1,,,,,0,,,73,90
46246,note_on,,,,,1,0,1,,,,,0,,,85,90
46246,note_on,,,,,0,0,1,,,,,0,,,53,52
46246,note_on,,,,,0,0,1,,,,,0,,,61,63
46266,note_on,,,,,20,0,1,,,,,0,,,73,0
46288,note_on,,,,,0,0,1,,,,,0,,,61,0
46288,note_on,,,,,0,0,1,,,,,0,,,53,0
46288,note_on,,,,,22,0,1,,,,,0,,,85,0
46304,control_change,,,,,16,0,1,,,,,0,64,72,,
46308,control_change,,,,,4,0,1,,,,,0,64,0,,
46309,note_on,,,,,0,0,1,,,,,0,,,85,79
46309,note_on,,,,,1,0,1,,,,,0,,,88,102
46310,note_on,,,,,0,0,1,,,,,0,,,79,84
46310,note_on,,,,,1,0,1,,,,,0,,,76,94
46311,note_on,,,,,1,0,1,,,,,0,,,34,75
46313,note_on,,,,,2,0,1,,,,,0,,,46,80
46324,note_on,,,,,11,0,1,,,,,0,,,34,0
46326,note_on,,,,,2,0,1,,,,,0,,,46,0
46328,control_change,,,,,2,0,1,,,,,0,64,88,,
46332,control_change,,,,,4,0,1,,,,,0,64,127,,
46356,note_on,,,,,24,0,1,,,,,0,,,61,72
46361,note_on,,,,,5,0,1,,,,,0,,,55,52
46374,note_on,,,,,13,0,1,,,,,0,,,61,0
46398,note_on,,,,,24,0,1,,,,,0,,,63,74
46398,note_on,,,,,0,0,1,,,,,0,,,55,53
46401,note_on,,,,,3,0,1,,,,,0,,,55,0
46411,note_on,,,,,0,0,1,,,,,0,,,63,0
46411,note_on,,,,,10,0,1,,,,,0,,,55,0
46431,note_on,,,,,0,0,1,,,,,0,,,61,55
46431,note_on,,,,,20,0,1,,,,,0,,,64,76
46452,note_on,,,,,0,0,1,,,,,0,,,64,0
46452,note_on,,,,,21,0,1,,,,,0,,,61,0
46469,note_on,,,,,17,0,1,,,,,0,,,63,72
46470,note_on,,,,,1,0,1,,,,,0,,,67,74
46493,note_on,,,,,23,0,1,,,,,0,,,67,0
46494,note_on,,,,,1,0,1,,,,,0,,,63,0
46508,note_on,,,,,14,0,1,,,,,0,,,64,82
46510,note_on,,,,,2,0,1,,,,,0,,,61,50
46514,note_on,,,,,4,0,1,,,,,0,,,76,0
46517,note_on,,,,,3,0,1,,,,,0,,,61,0
46518,note_on,,,,,1,0,1,,,,,0,,,88,0
46524,note_on,,,,,6,0,1,,,,,0,,,85,0
46529,note_on,,,,,5,0,1,,,,,0,,,79,0
46546,note_on,,,,,0,0,1,,,,,0,,,55,53
46546,note_on,,,,,17,0,1,,,,,0,,,63,78
46547,note_on,,,,,1,0,1,,,,,0,,,88,93
46549,note_on,,,,,0,0,1,,,,,0,,,76,88
46549,note_on,,,,,2,0,1,,,,,0,,,85,81
46550,note_on,,,,,1,0,1,,,,,0,,,79,78
46551,note_on,,,,,1,0,1,,,,,0,,,64,0
46582,note_on,,,,,0,0,1,,,,,0,,,52,50
46582,note_on,,,,,31,0,1,,,,,0,,,61,77
46589,note_on,,,,,0,0,1,,,,,0,,,55,0
46589,note_on,,,,,7,0,1,,,,,0,,,63,0
46594,note_on,,,,,5,0,1,,,,,0,,,52,0
46594,note_on,,,,,0,0,1,,,,,0,,,61,0
46627,control_change,,,,,33,0,1,,,,,0,64,104,,
46631,control_change,,,,,4,0,1,,,,,0,64,0,,
46636,note_on,,,,,5,0,1,,,,,0,,,33,78
46637,note_on,,,,,1,0,1,,,,,0,,,45,69
46643,note_on,,,,,6,0,1,,,,,0,,,79,0
46651,note_on,,,,,8,0,1,,,,,0,,,33,0
46651,control_change,,,,,0,0,1,,,,,0,64,127,,
46654,note_on,,,,,3,0,1,,,,,0,,,76,0
46654,note_on,,,,,0,0,1,,,,,0,,,45,0
46663,note_on,,,,,9,0,1,,,,,0,,,88,0
46668,note_on,,,,,5,0,1,,,,,0,,,85,0
46680,note_on,,,,,0,0,1,,,,,0,,,52,53
46680,note_on,,,,,12,0,1,,,,,0,,,61,76
46695,note_on,,,,,15,0,1,,,,,0,,,52,0
46695,note_on,,,,,0,0,1,,,,,0,,,61,0
46714,note_on,,,,,19,0,1,,,,,0,,,64,78
46714,note_on,,,,,0,0,1,,,,,0,,,57,55
46725,note_on,,,,,11,0,1,,,,,0,,,88,97
46727,note_on,,,,,0,0,1,,,,,0,,,76,90
46727,note_on,,,,,2,0,1,,,,,0,,,85,77
46728,note_on,,,,,1,0,1,,,,,0,,,81,81
46742,note_on,,,,,0,0,1,,,,,0,,,64,0
46742,note_on,,,,,14,0,1,,,,,0,,,57,0
46758,note_on,,,,,16,0,1,,,,,0,,,69,66
46759,note_on,,,,,1,0,1,,,,,0,,,61,55
46766,note_on,,,,,7,0,1,,,,,0,,,69,0
46770,note_on,,,,,4,0,1,,,,,0,,,61,0
46783,note_on,,,,,13,0,1,,,,,0,,,81,0
46804,note_on,,,,,0,0,1,,,,,0,,,43,86
46804,control_change,,,,,21,0,1,,,,,0,64,0,,
46808,note_on,,,,,4,0,1,,,,,0,,,31,65
46820,note_on,,,,,12,0,1,,,,,0,,,43,0
46821,control_change,,,,,1,0,1,,,,,0,64,127,,
46822,note_on,,,,,1,0,1,,,,,0,,,31,0
46823,note_on,,,,,1,0,1,,,,,0,,,76,0
46828,note_on,,,,,5,0,1,,,,,0,,,88,0
46831,note_on,,,,,3,0,1,,,,,0,,,85,0
46860,note_on,,,,,29,0,1,,,,,0,,,61,78
46864,note_on,,,,,4,0,1,,,,,0,,,52,56
46873,note_on,,,,,0,0,1,,,,,0,,,61,0
46873,note_on,,,,,9,0,1,,,,,0,,,52,0
46899,note_on,,,,,26,0,1,,,,,0,,,88,96
46899,note_on,,,,,0,0,1,,,,,0,,,82,75
46900,note_on,,,,,0,0,1,,,,,0,,,64,75
46900,note_on,,,,,1,0,1,,,,,0,,,58,55
46900,note_on,,,,,0,0,1,,,,,0,,,76,88
46901,note_on,,,,,1,0,1,,,,,0,,,85,67
46902,note_on,,,,,1,0,1,,,,,0,,,79,70
46913,note_on,,,,,11,0,1,,,,,0,,,79,0
46914,note_on,,,,,1,0,1,,,,,0,,,76,0
46919,note_on,,,,,5,0,1,,,,,0,,,82,0
46926,note_on,,,,,7,0,1,,,,,0,,,85,0
46930,note_on,,,,,4,0,1,,,,,0,,,88,0
46933,note_on,,,,,3,0,1,,,,,0,,,64,0
46943,note_on,,,,,10,0,1,,,,,0,,,70,79
46949,note_on,,,,,6,0,1,,,,,0,,,61,58
46953,note_on,,,,,4,0,1,,,,,0,,,70,0
46960,note_on,,,,,7,0,1,,,,,0,,,61,0
46963,note_on,,,,,3,0,1,,,,,0,,,58,0
47018,control_change,,,,,55,0,1,,,,,0,64,24,,
47022,note_on,,,,,4,0,1,,,,,0,,,91,103
47022,control_change,,,,,0,0,1,,,,,0,64,0,,
47023,note_on,,,,,1,0,1,,,,,0,,,86,89
47024,note_on,,,,,1,0,1,,,,,0,,,82,76
47024,note_on,,,,,0,0,1,,,,,0,,,79,86
47028,note_on,,,,,4,0,1,,,,,0,,,29,66
47030,note_on,,,,,2,0,1,,,,,0,,,41,61
47036,note_on,,,,,6,0,1,,,,,0,,,29,0
47042,control_change,,,,,6,0,1,,,,,0,64,127,,
47044,note_on,,,,,2,0,1,,,,,0,,,41,0
47089,note_on,,,,,45,0,1,,,,,0,,,67,54
47093,note_on,,,,,4,0,1,,,,,0,,,53,44
47104,note_on,,,,,11,0,1,,,,,0,,,53,0
47105,note_on,,,,,1,0,1,,,,,0,,,67,0
47125,note_on,,,,,20,0,1,,,,,0,,,58,42
47129,note_on,,,,,4,0,1,,,,,0,,,65,63
47135,note_on,,,,,6,0,1,,,,,0,,,62,36
47139,note_on,,,,,4,0,1,,,,,0,,,65,0
47145,note_on,,,,,0,0,1,,,,,0,,,62,0
47145,note_on,,,,,6,0,1,,,,,0,,,58,0
47168,note_on,,,,,0,0,1,,,,,0,,,53,50
47168,note_on,,,,,23,0,1,,,,,0,,,67,68
47179,note_on,,,,,11,0,1,,,,,0,,,67,0
47184,note_on,,,,,5,0,1,,,,,0,,,53,0
47204,note_on,,,,,20,0,1,,,,,0,,,58,54
47206,note_on,,,,,2,0,1,,,,,0,,,62,58
47209,note_on,,,,,3,0,1,,,,,0,,,65,55
47218,note_on,,,,,9,0,1,,,,,0,,,65,0
47221,note_on,,,,,3,0,1,,,,,0,,,62,0
47224,note_on,,,,,3,0,1,,,,,0,,,58,0
47243,note_on,,,,,19,0,1,,,,,0,,,53,62
47245,note_on,,,,,2,0,1,,,,,0,,,67,68
47260,note_on,,,,,0,0,1,,,,,0,,,53,0
47260,note_on,,,,,15,0,1,,,,,0,,,67,0
47280,note_on,,,,,20,0,1,,,,,0,,,58,51
47282,note_on,,,,,0,0,1,,,,,0,,,62,48
47282,note_on,,,,,2,0,1,,,,,0,,,65,57
47290,note_on,,,,,8,0,1,,,,,0,,,91,0
47292,note_on,,,,,2,0,1,,,,,0,,,65,0
47292,note_on,,,,,0,0,1,,,,,0,,,62,0
47299,note_on,,,,,7,0,1,,,,,0,,,79,0
47303,note_on,,,,,4,0,1,,,,,0,,,58,0
47318,note_on,,,,,15,0,1,,,,,0,,,53,62
47320,note_on,,,,,2,0,1,,,,,0,,,67,64
47332,note_on,,,,,12,0,1,,,,,0,,,67,0
47336,note_on,,,,,0,0,1,,,,,0,,,82,0
47336,note_on,,,,,4,0,1,,,,,0,,,86,0
47357,note_on,,,,,0,0,1,,,,,0,,,89,92
47357,note_on,,,,,21,0,1,,,,,0,,,53,0
47360,note_on,,,,,0,0,1,,,,,0,,,82,67
47360,note_on,,,,,0,0,1,,,,,0,,,86,74
47360,note_on,,,,,3,0,1,,,,,0,,,77,82
47361,note_on,,,,,1,0,1,,,,,0,,,58,48
47366,note_on,,,,,5,0,1,,,,,0,,,62,51
47376,note_on,,,,,10,0,1,,,,,0,,,62,0
47385,note_on,,,,,9,0,1,,,,,0,,,58,0
47401,note_on,,,,,16,0,1,,,,,0,,,67,74
47401,note_on,,,,,0,0,1,,,,,0,,,53,50
47416,note_on,,,,,15,0,1,,,,,0,,,53,0
47416,note_on,,,,,0,0,1,,,,,0,,,67,0
47433,note_on,,,,,17,0,1,,,,,0,,,65,62
47433,note_on,,,,,0,0,1,,,,,0,,,62,50
47438,note_on,,,,,5,0,1,,,,,0,,,58,63
47454,note_on,,,,,0,0,1,,,,,0,,,65,0
47454,note_on,,,,,16,0,1,,,,,0,,,62,0
47465,note_on,,,,,11,0,1,,,,,0,,,58,0
47475,note_on,,,,,10,0,1,,,,,0,,,67,73
47475,note_on,,,,,0,0,1,,,,,0,,,53,52
47491,note_on,,,,,0,0,1,,,,,0,,,67,0
47491,note_on,,,,,16,0,1,,,,,0,,,53,0
47501,note_on,,,,,10,0,1,,,,,0,,,89,0
47504,note_on,,,,,3,0,1,,,,,0,,,77,0
47507,note_on,,,,,3,0,1,,,,,0,,,86,0
47508,note_on,,,,,0,0,1,,,,,0,,,65,58
47508,note_on,,,,,0,0,1,,,,,0,,,62,41
47508,note_on,,,,,1,0,1,,,,,0,,,58,57
47510,note_on,,,,,2,0,1,,,,,0,,,82,0
47532,note_on,,,,,0,0,1,,,,,0,,,65,0
47532,note_on,,,,,22,0,1,,,,,0,,,62,0
47536,note_on,,,,,4,0,1,,,,,0,,,58,0
47551,note_on,,,,,15,0,1,,,,,0,,,67,74
47554,note_on,,,,,3,0,1,,,,,0,,,53,55
47577,note_on,,,,,23,0,1,,,,,0,,,67,0
47589,note_on,,,,,12,0,1,,,,,0,,,86,94
47591,note_on,,,,,0,0,1,,,,,0,,,82,67
47591,note_on,,,,,0,0,1,,,,,0,,,58,51
47591,note_on,,,,,0,0,1,,,,,0,,,62,51
47591,note_on,,,,,2,0,1,,,,,0,,,65,58
47591,note_on,,,,,0,0,1,,,,,0,,,74,78
47594,note_on,,,,,3,0,1,,,,,0,,,77,74
47615,note_on,,,,,21,0,1,,,,,0,,,53,0
47620,note_on,,,,,5,0,1,,,,,0,,,77,0
47620,note_on,,,,,0,0,1,,,,,0,,,53,73
47626,note_on,,,,,6,0,1,,,,,0,,,53,0
47627,note_on,,,,,0,0,1,,,,,0,,,62,0
47627,note_on,,,,,0,0,1,,,,,0,,,58,0
47627,note_on,,,,,1,0,1,,,,,0,,,65,0
47632,note_on,,,,,5,0,1,,,,,0,,,74,0
47651,note_on,,,,,19,0,1,,,,,0,,,86,0
47660,note_on,,,,,9,0,1,,,,,0,,,82,0
47680,control_change,,,,,20,0,1,,,,,0,64,0,,
47682,note_on,,,,,0,0,1,,,,,0,,,82,71
47682,note_on,,,,,2,0,1,,,,,0,,,86,94
47682,note_on,,,,,0,0,1,,,,,0,,,29,68
47683,note_on,,,,,1,0,1,,,,,0,,,74,82
47684,note_on,,,,,1,0,1,,,,,0,,,79,77
47688,note_on,,,,,4,0,1,,,,,0,,,41,61
47696,note_on,,,,,8,0,1,,,,,0,,,29,0
47696,control_change,,,,,0,0,1,,,,,0,64,40,,
47700,note_on,,,,,4,0,1,,,,,0,,,41,0
47700,control_change,,,,,0,0,1,,,,,0,64,127,,
47732,note_on,,,,,32,0,1,,,,,0,,,74,0
47736,note_on,,,,,4,0,1,,,,,0,,,67,81
47740,note_on,,,,,4,0,1,,,,,0,,,63,47
47742,note_on,,,,,2,0,1,,,,,0,,,53,46
47746,note_on,,,,,0,0,1,,,,,0,,,67,0
47746,note_on,,,,,4,0,1,,,,,0,,,63,0
47750,note_on,,,,,4,0,1,,,,,0,,,53,0
47771,note_on,,,,,21,0,1,,,,,0,,,58,58
47772,note_on,,,,,1,0,1,,,,,0,,,63,56
47774,note_on,,,,,2,0,1,,,,,0,,,65,60
47782,note_on,,,,,8,0,1,,,,,0,,,65,0
47786,note_on,,,,,4,0,1,,,,,0,,,63,0
47788,note_on,,,,,2,0,1,,,,,0,,,58,0
47790,note_on,,,,,2,0,1,,,,,0,,,86,0
47793,note_on,,,,,3,0,1,,,,,0,,,79,0
47808,note_on,,,,,15,0,1,,,,,0,,,67,77
47810,note_on,,,,,2,0,1,,,,,0,,,53,54
47819,note_on,,,,,9,0,1,,,,,0,,,82,0
47820,note_on,,,,,0,0,1,,,,,0,,,67,0
47820,note_on,,,,,1,0,1,,,,,0,,,53,0
47843,note_on,,,,,23,0,1,,,,,0,,,87,90
47845,note_on,,,,,2,0,1,,,,,0,,,75,86
47846,note_on,,,,,1,0,1,,,,,0,,,82,77
47848,note_on,,,,,0,0,1,,,,,0,,,58,60
47848,note_on,,,,,2,0,1,,,,,0,,,79,77
47848,note_on,,,,,0,0,1,,,,,0,,,63,62
47850,note_on,,,,,2,0,1,,,,,0,,,65,59
47858,note_on,,,,,8,0,1,,,,,0,,,65,0
47862,note_on,,,,,4,0,1,,,,,0,,,63,0
47864,note_on,,,,,2,0,1,,,,,0,,,58,0
47880,note_on,,,,,16,0,1,,,,,0,,,75,0
47882,note_on,,,,,2,0,1,,,,,0,,,79,0
47885,note_on,,,,,3,0,1,,,,,0,,,67,72
47891,note_on,,,,,6,0,1,,,,,0,,,53,53
47897,note_on,,,,,6,0,1,,,,,0,,,67,0
47900,note_on,,,,,3,0,1,,,,,0,,,53,0
47901,note_on,,,,,1,0,1,,,,,0,,,87,0
47910,note_on,,,,,9,0,1,,,,,0,,,82,0
47920,note_on,,,,,10,0,1,,,,,0,,,58,58
47922,note_on,,,,,2,0,1,,,,,0,,,65,64
47922,note_on,,,,,0,0,1,,,,,0,,,63,57
47938,note_on,,,,,16,0,1,,,,,0,,,63,0
47938,note_on,,,,,0,0,1,,,,,0,,,65,0
47946,note_on,,,,,8,0,1,,,,,0,,,58,0
47956,note_on,,,,,0,0,1,,,,,0,,,53,50
47956,note_on,,,,,10,0,1,,,,,0,,,67,71
47964,note_on,,,,,0,0,1,,,,,0,,,67,0
47964,note_on,,,,,8,0,1,,,,,0,,,53,0
47970,note_on,,,,,6,0,1,,,,,0,,,67,56
47985,note_on,,,,,15,0,1,,,,,0,,,70,67
47989,note_on,,,,,0,0,1,,,,,0,,,75,75
47989,note_on,,,,,4,0,1,,,,,0,,,67,0
48004,note_on,,,,,0,0,1,,,,,0,,,79,94
48004,note_on,,,,,15,0,1,,,,,0,,,70,0
48012,note_on,,,,,8,0,1,,,,,0,,,75,0
48036,note_on,,,,,24,0,1,,,,,0,,,67,73
48039,note_on,,,,,3,0,1,,,,,0,,,53,50
48050,note_on,,,,,11,0,1,,,,,0,,,67,0
48055,note_on,,,,,5,0,1,,,,,0,,,53,0
48074,note_on,,,,,19,0,1,,,,,0,,,58,66
48075,note_on,,,,,1,0,1,,,,,0,,,63,51
48077,note_on,,,,,2,0,1,,,,,0,,,65,67
48086,note_on,,,,,9,0,1,,,,,0,,,65,0
48088,note_on,,,,,2,0,1,,,,,0,,,63,0
48094,note_on,,,,,6,0,1,,,,,0,,,58,0
48105,note_on,,,,,11,0,1,,,,,0,,,79,0
48108,note_on,,,,,3,0,1,,,,,0,,,67,73
48113,note_on,,,,,5,0,1,,,,,0,,,65,56
48115,note_on,,,,,2,0,1,,,,,0,,,53,40
48121,note_on,,,,,6,0,1,,,,,0,,,65,0
48125,note_on,,,,,4,0,1,,,,,0,,,67,0
48127,note_on,,,,,2,0,1,,,,,0,,,53,0
48146,note_on,,,,,19,0,1,,,,,0,,,69,82
48147,note_on,,,,,0,0,1,,,,,0,,,81,89
48147,note_on,,,,,1,0,1,,,,,0,,,75,75
48148,control_change,,,,,1,0,1,,,,,0,64,40,,
48150,note_on,,,,,2,0,1,,,,,0,,,60,70
48150,note_on,,,,,0,0,1,,,,,0,,,72,77
48150,note_on,,,,,0,0,1,,,,,0,,,65,55
48151,control_change,,,,,1,0,1,,,,,0,64,0,,
48156,control_change,,,,,0,0,1,,,,,0,64,40,,
48156,note_on,,,,,5,0,1,,,,,0,,,63,42
48160,control_change,,,,,4,0,1,,,,,0,64,127,,
48162,note_on,,,,,2,0,1,,,,,0,,,65,0
48163,note_on,,,,,1,0,1,,,,,0,,,72,0
48163,note_on,,,,,0,0,1,,,,,0,,,63,0
48165,note_on,,,,,2,0,1,,,,,0,,,69,0
48174,note_on,,,,,9,0,1,,,,,0,,,60,0
48179,note_on,,,,,5,0,1,,,,,0,,,75,0
48188,note_on,,,,,9,0,1,,,,,0,,,53,24
48188,note_on,,,,,0,0,1,,,,,0,,,67,71
48192,note_on,,,,,4,0,1,,,,,0,,,81,0
48195,note_on,,,,,3,0,1,,,,,0,,,53,0
48202,note_on,,,,,7,0,1,,,,,0,,,67,0
48225,note_on,,,,,23,0,1,,,,,0,,,60,55
48227,note_on,,,,,2,0,1,,,,,0,,,65,69
48227,note_on,,,,,0,0,1,,,,,0,,,63,55
48245,note_on,,,,,18,0,1,,,,,0,,,63,0
48245,note_on,,,,,0,0,1,,,,,0,,,65,0
48258,note_on,,,,,13,0,1,,,,,0,,,53,56
48260,note_on,,,,,2,0,1,,,,,0,,,67,82
48268,note_on,,,,,8,0,1,,,,,0,,,67,0
48272,note_on,,,,,4,0,1,,,,,0,,,53,0
48274,note_on,,,,,2,0,1,,,,,0,,,60,0
48330,control_change,,,,,56,0,1,,,,,0,64,72,,
48330,note_on,,,,,0,0,1,,,,,0,,,91,107
48332,note_on,,,,,2,0,1,,,,,0,,,86,88
48332,note_on,,,,,0,0,1,,,,,0,,,82,80
48332,note_on,,,,,0,0,1,,,,,0,,,79,90
48333,note_on,,,,,1,0,1,,,,,0,,,29,68
48334,control_change,,,,,1,0,1,,,,,0,64,0,,
48337,note_on,,,,,3,0,1,,,,,0,,,41,52
48348,note_on,,,,,11,0,1,,,,,0,,,29,0
48353,control_change,,,,,5,0,1,,,,,0,64,127,,
48354,note_on,,,,,1,0,1,,,,,0,,,41,0
48399,note_on,,,,,45,0,1,,,,,0,,,67,66
48403,note_on,,,,,4,0,1,,,,,0,,,53,48
48414,note_on,,,,,11,0,1,,,,,0,,,67,0
48415,note_on,,,,,1,0,1,,,,,0,,,53,0
48436,note_on,,,,,21,0,1,,,,,0,,,58,55
48436,note_on,,,,,0,0,1,,,,,0,,,65,67
48438,note_on,,,,,2,0,1,,,,,0,,,62,58
48446,note_on,,,,,8,0,1,,,,,0,,,62,0
48450,note_on,,,,,4,0,1,,,,,0,,,65,0
48453,note_on,,,,,3,0,1,,,,,0,,,58,0
48474,note_on,,,,,0,0,1,,,,,0,,,53,61
48474,note_on,,,,,21,0,1,,,,,0,,,67,68
48490,note_on,,,,,16,0,1,,,,,0,,,67,0
48491,note_on,,,,,1,0,1,,,,,0,,,53,0
48510,note_on,,,,,19,0,1,,,,,0,,,58,57
48512,note_on,,,,,2,0,1,,,,,0,,,62,49
48514,note_on,,,,,2,0,1,,,,,0,,,65,65
48523,note_on,,,,,9,0,1,,,,,0,,,65,0
48529,note_on,,,,,6,0,1,,,,,0,,,62,0
48533,note_on,,,,,4,0,1,,,,,0,,,58,0
48548,note_on,,,,,15,0,1,,,,,0,,,67,72
48549,note_on,,,,,1,0,1,,,,,0,,,53,60
48564,note_on,,,,,0,0,1,,,,,0,,,67,0
48564,note_on,,,,,15,0,1,,,,,0,,,53,0
48572,note_on,,,,,8,0,1,,,,,0,,,91,0
48585,note_on,,,,,13,0,1,,,,,0,,,58,57
48586,note_on,,,,,1,0,1,,,,,0,,,65,59
48588,note_on,,,,,2,0,1,,,,,0,,,62,59
48589,note_on,,,,,1,0,1,,,,,0,,,79,0
48595,note_on,,,,,6,0,1,,,,,0,,,65,0
48599,note_on,,,,,4,0,1,,,,,0,,,62,0
48606,note_on,,,,,7,0,1,,,,,0,,,58,0
48620,note_on,,,,,0,0,1,,,,,0,,,67,74
48620,note_on,,,,,14,0,1,,,,,0,,,53,57
48624,note_on,,,,,4,0,1,,,,,0,,,82,0
48625,note_on,,,,,1,0,1,,,,,0,,,86,0
48635,note_on,,,,,10,0,1,,,,,0,,,67,0
48636,note_on,,,,,1,0,1,,,,,0,,,53,0
48658,note_on,,,,,22,0,1,,,,,0,,,89,93
48660,note_on,,,,,2,0,1,,,,,0,,,77,82
48661,note_on,,,,,0,0,1,,,,,0,,,82,69
48661,note_on,,,,,0,0,1,,,,,0,,,62,56
48661,note_on,,,,,1,0,1,,,,,0,,,86,80
48662,note_on,,,,,1,0,1,,,,,0,,,58,55
48666,note_on,,,,,4,0,1,,,,,0,,,65,36
48675,note_on,,,,,9,0,1,,,,,0,,,65,0
48680,note_on,,,,,5,0,1,,,,,0,,,62,0
48685,note_on,,,,,5,0,1,,,,,0,,,58,0
48697,note_on,,,,,12,0,1,,,,,0,,,53,34
48698,note_on,,,,,1,0,1,,,,,0,,,67,73
48713,note_on,,,,,15,0,1,,,,,0,,,67,0
48713,note_on,,,,,0,0,1,,,,,0,,,53,0
48737,note_on,,,,,24,0,1,,,,,0,,,58,55
48739,note_on,,,,,2,0,1,,,,,0,,,62,46
48741,note_on,,,,,2,0,1,,,,,0,,,65,49
48749,note_on,,,,,8,0,1,,,,,0,,,65,0
48756,note_on,,,,,7,0,1,,,,,0,,,62,0
48757,note_on,,,,,1,0,1,,,,,0,,,58,0
48773,note_on,,,,,16,0,1,,,,,0,,,67,74
48774,note_on,,,,,1,0,1,,,,,0,,,89,0
48774,note_on,,,,,0,0,1,,,,,0,,,53,50
48776,note_on,,,,,2,0,1,,,,,0,,,86,0
48779,note_on,,,,,3,0,1,,,,,0,,,82,0
48784,note_on,,,,,5,0,1,,,,,0,,,77,0
48784,note_on,,,,,0,0,1,,,,,0,,,53,0
48788,note_on,,,,,4,0,1,,,,,0,,,67,0
48812,note_on,,,,,24,0,1,,,,,0,,,58,59
48815,note_on,,,,,3,0,1,,,,,0,,,62,53
48815,note_on,,,,,0,0,1,,,,,0,,,65,68
48825,note_on,,,,,10,0,1,,,,,0,,,65,0
48825,note_on,,,,,0,0,1,,,,,0,,,62,0
48849,note_on,,,,,24,0,1,,,,,0,,,67,76
48850,note_on,,,,,1,0,1,,,,,0,,,53,54
48858,note_on,,,,,8,0,1,,,,,0,,,58,0
48877,note_on,,,,,19,0,1,,,,,0,,,67,0
48880,note_on,,,,,3,0,1,,,,,0,,,86,96
48881,note_on,,,,,1,0,1,,,,,0,,,82,73
48882,note_on,,,,,0,0,1,,,,,0,,,74,79
48882,note_on,,,,,1,0,1,,,,,0,,,77,83
