tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
2688,note_on,,,,,64,0,2,,,,,1,,,53,109
2688,note_on,,,,,0,0,2,,,,,1,,,61,109
2688,note_on,,,,,0,0,2,,,,,1,,,56,109
2816,note_off,,,,,128,0,1,,,,,0,,,64,71
2816,note_off,,,,,0,0,2,,,,,1,,,56,69
2816,note_off,,,,,0,0,2,,,,,1,,,61,69
2816,note_off,,,,,128,0,2,,,,,1,,,53,69
2880,note_on,,,,,64,0,1,,,,,0,,,57,112
3072,note_on,,,,,0,0,2,,,,,1,,,61,109
3072,note_on,,,,,256,0,2,,,,,1,,,53,109
3200,note_off,,,,,128,0,2,,,,,1,,,53,69
3200,note_off,,,,,320,0,1,,,,,0,,,65,71
3200,note_off,,,,,0,0,2,,,,,1,,,61,69
3264,note_on,,,,,64,0,2,,,,,1,,,53,109
3264,note_on,,,,,0,0,2,,,,,1,,,61,109
3264,note_on,,,,,64,0,1,,,,,0,,,57,112
3392,note_off,,,,,128,0,2,,,,,1,,,53,69
3392,note_off,,,,,128,0,1,,,,,0,,,57,71
3392,note_off,,,,,0,0,2,,,,,1,,,61,69
3456,note_on,,,,,64,0,1,,,,,0,,,57,112
3648,note_on,,,,,256,0,2,,,,,1,,,53,109
3648,note_on,,,,,0,0,2,,,,,1,,,61,109
3776,note_off,,,,,0,0,2,,,,,1,,,61,69
3776,note_off,,,,,320,0,1,,,,,0,,,57,71
3776,note_off,,,,,128,0,2,,,,,1,,,53,69
3840,note_on,,,,,64,0,2,,,,,1,,,53,109
3840,note_on,,,,,0,0,2,,,,,1,,,61,109
3840,note_on,,,,,64,0,1,,,,,0,,,57,112
3936,note_on,,,,,96,0,1,,,,,0,,,57,112
3968,note_off,,,,,128,0,2,,,,,1,,,53,69
3968,note_off,,,,,32,0,1,,,,,0,,,57,71
3968,note_off,,,,,0,0,2,,,,,1,,,61,69
4032,note_on,,,,,64,0,1,,,,,0,,,65,112
4032,note_on,,,,,64,0,2,,,,,1,,,49,109
4064,note_off,,,,,32,0,1,,,,,0,,,57,71
4096,note_off,,,,,32,0,1,,,,,0,,,57,71
4224,note_on,,,,,0,0,2,,,,,1,,,56,109
4224,note_on,,,,,192,0,2,,,,,1,,,53,109
4224,note_on,,,,,0,0,2,,,,,1,,,61,109
4288,note_off,,,,,64,0,2,,,,,1,,,49,69
4352,note_off,,,,,0,0,2,,,,,1,,,56,69
4352,note_off,,,,,0,0,2,,,,,1,,,61,69
4352,note_off,,,,,64,0,2,,,,,1,,,53,69
4416,note_on,,,,,0,0,2,,,,,1,,,56,109
4416,note_on,,,,,64,0,2,,,,,1,,,53,109
4416,note_on,,,,,0,0,2,,,,,1,,,61,109
4544,note_off,,,,,128,0,2,,,,,1,,,53,69
4544,note_off,,,,,0,0,2,,,,,1,,,61,69
4544,note_off,,,,,0,0,2,,,,,1,,,56,69
4608,note_on,,,,,64,0,2,,,,,1,,,44,109
4800,note_on,,,,,0,0,2,,,,,1,,,60,109
4800,note_on,,,,,192,0,2,,,,,1,,,54,109
4800,note_off,,,,,704,0,1,,,,,0,,,65,71
4800,note_on,,,,,0,0,2,,,,,1,,,56,109
4864,note_off,,,,,64,0,2,,,,,1,,,44,69
4928,note_off,,,,,0,0,2,,,,,1,,,56,69
4928,note_off,,,,,0,0,2,,,,,1,,,60,69
4928,note_off,,,,,64,0,2,,,,,1,,,54,69
4992,note_on,,,,,64,0,2,,,,,1,,,60,109
4992,note_on,,,,,192,0,1,,,,,0,,,64,112
4992,note_on,,,,,0,0,2,,,,,1,,,54,109
4992,note_on,,,,,0,0,2,,,,,1,,,56,109
5120,note_off,,,,,128,0,2,,,,,1,,,60,69
5120,note_off,,,,,0,0,2,,,,,1,,,54,69
5120,note_off,,,,,0,0,2,,,,,1,,,56,69
5184,note_on,,,,,0,0,2,,,,,1,,,54,109
5184,note_on,,,,,64,0,2,,,,,1,,,60,109
5184,note_on,,,,,0,0,2,,,,,1,,,56,109
5312,note_off,,,,,0,0,2,,,,,1,,,56,69
5312,note_off,,,,,0,0,2,,,,,1,,,54,69
5312,note_off,,,,,128,0,2,,,,,1,,,60,69
5376,note_on,,,,,64,0,2,,,,,1,,,60,109
5376,note_on,,,,,0,0,2,,,,,1,,,56,109
5376,note_on,,,,,0,0,2,,,,,1,,,54,109
5504,note_off,,,,,0,0,2,,,,,1,,,56,69
5504,note_off,,,,,128,0,2,,,,,1,,,60,69
5504,note_off,,,,,0,0,2,,,,,1,,,54,69
5568,note_on,,,,,64,0,2,,,,,1,,,60,109
5568,note_on,,,,,576,0,1,,,,,0,,,65,112
5568,note_on,,,,,0,0,2,,,,,1,,,54,109
5568,note_on,,,,,0,0,2,,,,,1,,,56,109
5696,note_off,,,,,128,0,2,,,,,1,,,60,69
5696,note_off,,,,,0,0,2,,,,,1,,,54,69
5696,note_off,,,,,0,0,2,,,,,1,,,56,69
5760,note_on,,,,,64,0,2,,,,,1,,,44,109
5760,note_off,,,,,192,0,1,,,,,0,,,64,71
5952,note_on,,,,,192,0,2,,,,,1,,,60,109
5952,note_on,,,,,0,0,2,,,,,1,,,56,109
5952,note_on,,,,,0,0,2,,,,,1,,,54,109
6016,note_off,,,,,64,0,2,,,,,1,,,44,69
6080,note_off,,,,,64,0,2,,,,,1,,,60,69
6080,note_off,,,,,0,0,2,,,,,1,,,54,69
6080,note_off,,,,,0,0,2,,,,,1,,,56,69
6144,note_on,,,,,384,0,1,,,,,0,,,70,112
6144,note_on,,,,,64,0,2,,,,,1,,,60,109
6144,note_on,,,,,0,0,2,,,,,1,,,54,109
6144,note_on,,,,,0,0,2,,,,,1,,,56,109
6272,note_off,,,,,0,0,2,,,,,1,,,56,69
6272,note_off,,,,,0,0,2,,,,,1,,,54,69
6272,note_off,,,,,128,0,2,,,,,1,,,60,69
6336,note_off,,,,,192,0,1,,,,,0,,,65,71
6336,note_on,,,,,64,0,2,,,,,1,,,60,109
6336,note_on,,,,,0,0,2,,,,,1,,,56,109
6336,note_on,,,,,0,0,2,,,,,1,,,54,109
6464,note_off,,,,,0,0,2,,,,,1,,,56,69
6464,note_off,,,,,128,0,2,,,,,1,,,60,69
6464,note_off,,,,,0,0,2,,,,,1,,,54,69
6528,note_on,,,,,0,0,2,,,,,1,,,54,109
6528,note_on,,,,,0,0,2,,,,,1,,,56,109
6528,note_on,,,,,64,0,2,,,,,1,,,60,109
6656,note_off,,,,,0,0,2,,,,,1,,,54,69
6656,note_off,,,,,128,0,2,,,,,1,,,60,69
6656,note_off,,,,,0,0,2,,,,,1,,,56,69
6720,note_on,,,,,0,0,2,,,,,1,,,54,109
6720,note_on,,,,,0,0,2,,,,,1,,,56,109
6720,note_on,,,,,384,0,1,,,,,0,,,64,112
6720,note_on,,,,,64,0,2,,,,,1,,,60,109
6848,note_off,,,,,128,0,2,,,,,1,,,60,69
6848,note_off,,,,,0,0,2,,,,,1,,,54,69
6848,note_off,,,,,0,0,2,,,,,1,,,56,69
6912,note_on,,,,,64,0,2,,,,,1,,,37,109
6912,note_off,,,,,192,0,1,,,,,0,,,70,71
7104,note_on,,,,,0,0,2,,,,,1,,,56,109
7104,note_on,,,,,0,0,2,,,,,1,,,53,109
7104,note_on,,,,,192,0,2,,,,,1,,,61,109
7168,note_off,,,,,64,0,2,,,,,1,,,37,69
7232,note_off,,,,,0,0,2,,,,,1,,,56,69
7232,note_off,,,,,0,0,2,,,,,1,,,53,69
7232,note_off,,,,,64,0,2,,,,,1,,,61,69
7296,note_on,,,,,0,0,2,,,,,1,,,53,109
7296,note_on,,,,,384,0,1,,,,,0,,,65,112
7296,note_on,,,,,64,0,2,,,,,1,,,61,109
7296,note_on,,,,,0,0,2,,,,,1,,,56,109
7424,note_off,,,,,0,0,2,,,,,1,,,53,69
7424,note_off,,,,,0,0,2,,,,,1,,,56,69
7424,note_off,,,,,128,0,2,,,,,1,,,61,69
7488,note_off,,,,,192,0,1,,,,,0,,,64,71
7488,note_on,,,,,0,0,1,,,,,0,,,57,112
7616,note_off,,,,,128,0,1,,,,,0,,,57,71
7680,note_on,,,,,256,0,2,,,,,1,,,53,109
7680,note_on,,,,,0,0,2,,,,,1,,,61,109
7808,note_off,,,,,0,0,2,,,,,1,,,61,69
7808,note_off,,,,,128,0,2,,,,,1,,,53,69
7872,note_on,,,,,0,0,2,,,,,1,,,61,109
7872,note_on,,,,,256,0,1,,,,,0,,,57,112
7872,note_on,,,,,64,0,2,,,,,1,,,53,109
8000,note_off,,,,,0,0,2,,,,,1,,,61,69
8000,note_off,,,,,128,0,2,,,,,1,,,53,69
8000,note_off,,,,,128,0,1,,,,,0,,,57,71
8064,note_on,,,,,0,0,1,,,,,0,,,57,112
8064,note_off,,,,,64,0,1,,,,,0,,,65,71
8256,note_on,,,,,0,0,2,,,,,1,,,53,109
8256,note_on,,,,,256,0,2,,,,,1,,,61,109
8384,note_off,,,,,128,0,2,,,,,1,,,61,69
8384,note_off,,,,,0,0,2,,,,,1,,,53,69
8448,note_on,,,,,0,0,2,,,,,1,,,53,109
8448,note_on,,,,,64,0,2,,,,,1,,,61,109
8448,note_on,,,,,384,0,1,,,,,0,,,56,112
8544,note_on,,,,,96,0,1,,,,,0,,,56,112
8576,note_off,,,,,128,0,2,,,,,1,,,61,69
8576,note_off,,,,,32,0,1,,,,,0,,,56,71
8576,note_off,,,,,0,0,2,,,,,1,,,53,69
8640,note_on,,,,,64,0,1,,,,,0,,,65,112
8640,note_on,,,,,64,0,2,,,,,1,,,49,109
8672,note_off,,,,,32,0,1,,,,,0,,,57,71
8832,note_on,,,,,0,0,2,,,,,1,,,56,109
8832,note_off,,,,,160,0,1,,,,,0,,,56,71
8832,note_on,,,,,192,0,2,,,,,1,,,53,109
8832,note_on,,,,,0,0,2,,,,,1,,,61,109
8896,note_off,,,,,64,0,2,,,,,1,,,49,69
8960,note_off,,,,,0,0,2,,,,,1,,,56,69
8960,note_off,,,,,64,0,2,,,,,1,,,53,69
8960,note_off,,,,,0,0,2,,,,,1,,,61,69
9024,note_on,,,,,0,0,2,,,,,1,,,56,109
9024,note_on,,,,,64,0,2,,,,,1,,,53,109
9024,note_on,,,,,0,0,2,,,,,1,,,61,109
9024,note_off,,,,,192,0,1,,,,,0,,,65,71
9152,note_off,,,,,0,0,2,,,,,1,,,56,69
9152,note_off,,,,,128,0,2,,,,,1,,,53,69
9152,note_off,,,,,0,0,2,,,,,1,,,61,69
9216,note_on,,,,,64,0,2,,,,,1,,,47,109
9408,note_on,,,,,0,0,2,,,,,1,,,62,109
9408,note_on,,,,,192,0,2,,,,,1,,,53,109
9408,note_on,,,,,0,0,2,,,,,1,,,56,109
9472,note_off,,,,,64,0,2,,,,,1,,,47,69
9536,note_off,,,,,64,0,2,,,,,1,,,53,69
9536,note_off,,,,,0,0,2,,,,,1,,,56,69
9536,note_off,,,,,0,0,2,,,,,1,,,62,69
9600,note_on,,,,,576,0,1,,,,,0,,,64,112
9600,note_on,,,,,0,0,2,,,,,1,,,62,109
9600,note_on,,,,,0,0,2,,,,,1,,,56,109
9600,note_on,,,,,64,0,2,,,,,1,,,53,109
9728,note_off,,,,,0,0,2,,,,,1,,,62,69
9728,note_off,,,,,0,0,2,,,,,1,,,56,69
9728,note_off,,,,,128,0,2,,,,,1,,,53,69
9792,note_on,,,,,0,0,2,,,,,1,,,56,109
9792,note_on,,,,,0,0,2,,,,,1,,,53,109
9792,note_on,,,,,64,0,2,,,,,1,,,62,109
9920,note_off,,,,,0,0,2,,,,,1,,,56,69
9920,note_off,,,,,0,0,2,,,,,1,,,53,69
9920,note_off,,,,,128,0,2,,,,,1,,,62,69
9984,note_on,,,,,64,0,2,,,,,1,,,62,109
9984,note_on,,,,,0,0,2,,,,,1,,,56,109
9984,note_on,,,,,0,0,2,,,,,1,,,53,109
10112,note_off,,,,,128,0,2,,,,,1,,,62,69
10112,note_off,,,,,0,0,2,,,,,1,,,53,69
10112,note_off,,,,,0,0,2,,,,,1,,,56,69
10176,note_on,,,,,0,0,2,,,,,1,,,53,109
10176,note_on,,,,,0,0,2,,,,,1,,,56,109
10176,note_on,,,,,64,0,2,,,,,1,,,62,109
10176,note_on,,,,,576,0,1,,,,,0,,,65,112
10304,note_off,,,,,0,0,2,,,,,1,,,53,69
10304,note_off,,,,,128,0,2,,,,,1,,,62,69
10304,note_off,,,,,0,0,2,,,,,1,,,56,69
10368,note_off,,,,,192,0,1,,,,,0,,,64,71
10368,note_on,,,,,64,0,2,,,,,1,,,46,109
10560,note_on,,,,,0,0,2,,,,,1,,,56,109
10560,note_on,,,,,192,0,2,,,,,1,,,53,109
10560,note_on,,,,,0,0,2,,,,,1,,,62,109
10624,note_off,,,,,64,0,2,,,,,1,,,46,69
10688,note_off,,,,,0,0,2,,,,,1,,,56,69
10688,note_off,,,,,0,0,2,,,,,1,,,62,69
10688,note_off,,,,,64,0,2,,,,,1,,,53,69
10752,note_on,,,,,384,0,1,,,,,0,,,71,112
10752,note_on,,,,,0,0,2,,,,,1,,,56,109
10752,note_on,,,,,0,0,2,,,,,1,,,62,109
10752,note_on,,,,,64,0,2,,,,,1,,,53,109
10880,note_off,,,,,0,0,2,,,,,1,,,56,69
10880,note_off,,,,,0,0,2,,,,,1,,,62,69
10880,note_off,,,,,128,0,2,,,,,1,,,53,69
10944,note_on,,,,,64,0,2,,,,,1,,,53,109
10944,note_on,,,,,0,0,2,,,,,1,,,56,109
10944,note_on,,,,,0,0,2,,,,,1,,,62,109
10944,note_off,,,,,192,0,1,,,,,0,,,65,71
11072,note_off,,,,,128,0,2,,,,,1,,,53,69
11072,note_off,,,,,0,0,2,,,,,1,,,62,69
11072,note_off,,,,,0,0,2,,,,,1,,,56,69
11136,note_on,,,,,0,0,2,,,,,1,,,56,109
11136,note_on,,,,,0,0,2,,,,,1,,,62,109
11136,note_on,,,,,64,0,2,,,,,1,,,53,109
11264,note_off,,,,,128,0,2,,,,,1,,,53,69
11264,note_off,,,,,0,0,2,,,,,1,,,62,69
11264,note_off,,,,,0,0,2,,,,,1,,,56,69
11328,note_on,,,,,0,0,2,,,,,1,,,56,109
11328,note_on,,,,,0,0,2,,,,,1,,,62,109
11328,note_on,,,,,64,0,2,,,,,1,,,53,109
11328,note_on,,,,,384,0,1,,,,,0,,,65,112
11456,note_off,,,,,0,0,2,,,,,1,,,56,69
11456,note_off,,,,,0,0,2,,,,,1,,,62,69
11456,note_off,,,,,128,0,1,,,,,0,,,65,71
11456,note_off,,,,,128,0,2,,,,,1,,,53,69
11520,note_off,,,,,64,0,1,,,,,0,,,71,71
11520,note_on,,,,,0,0,1,,,,,0,,,65,112
11648,note_off,,,,,128,0,1,,,,,0,,,65,71
11712,note_on,,,,,256,0,2,,,,,1,,,54,109
11712,note_on,,,,,0,0,2,,,,,1,,,63,109
11712,note_on,,,,,0,0,2,,,,,1,,,58,109
11840,note_off,,,,,0,0,2,,,,,1,,,58,69
11840,note_off,,,,,0,0,2,,,,,1,,,63,69
11840,note_off,,,,,128,0,2,,,,,1,,,54,69
11904,note_on,,,,,0,0,2,,,,,1,,,58,109
11904,note_on,,,,,0,0,2,,,,,1,,,63,109
11904,note_on,,,,,256,0,1,,,,,0,,,66,112
11904,note_on,,,,,64,0,2,,,,,1,,,54,109
12032,note_off,,,,,0,0,2,,,,,1,,,63,69
12032,note_off,,,,,128,0,2,,,,,1,,,54,69
12032,note_off,,,,,0,0,2,,,,,1,,,58,69
12096,note_on,,,,,192,0,1,,,,,0,,,59,112
12224,note_off,,,,,128,0,1,,,,,0,,,59,71
12288,note_on,,,,,0,0,2,,,,,1,,,57,109
12288,note_on,,,,,256,0,2,,,,,1,,,54,109
12288,note_on,,,,,0,0,2,,,,,1,,,63,109
12416,note_off,,,,,0,0,2,,,,,1,,,57,69
12416,note_off,,,,,128,0,2,,,,,1,,,54,69
12416,note_off,,,,,0,0,2,,,,,1,,,63,69
12480,note_on,,,,,0,0,2,,,,,1,,,57,109
12480,note_on,,,,,0,0,2,,,,,1,,,63,109
12480,note_on,,,,,256,0,1,,,,,0,,,59,112
12480,note_on,,,,,64,0,2,,,,,1,,,54,109
12608,note_off,,,,,0,0,2,,,,,1,,,57,69
12608,note_off,,,,,0,0,2,,,,,1,,,63,69
12608,note_off,,,,,128,0,2,,,,,1,,,54,69
12608,note_off,,,,,128,0,1,,,,,0,,,59,71
12672,note_on,,,,,0,0,1,,,,,0,,,59,112
12672,note_off,,,,,64,0,1,,,,,0,,,66,71
12864,note_on,,,,,0,0,2,,,,,1,,,63,109
12864,note_on,,,,,256,0,2,,,,,1,,,54,109
12864,note_on,,,,,0,0,2,,,,,1,,,57,109
12928,note_off,,,,,256,0,1,,,,,0,,,59,71
12992,note_off,,,,,0,0,2,,,,,1,,,57,69
12992,note_off,,,,,128,0,2,,,,,1,,,54,69
12992,note_off,,,,,0,0,2,,,,,1,,,63,69
13056,note_on,,,,,0,0,2,,,,,1,,,57,109
13056,note_on,,,,,128,0,1,,,,,0,,,58,112
13056,note_on,,,,,64,0,2,,,,,1,,,54,109
13056,note_on,,,,,0,0,2,,,,,1,,,63,109
13152,note_on,,,,,96,0,1,,,,,0,,,58,112
13184,note_off,,,,,0,0,2,,,,,1,,,63,69
13184,note_off,,,,,32,0,1,,,,,0,,,58,71
13184,note_off,,,,,128,0,2,,,,,1,,,54,69
13184,note_off,,,,,0,0,2,,,,,1,,,57,69
13248,note_on,,,,,64,0,1,,,,,0,,,66,112
13248,note_on,,,,,64,0,2,,,,,1,,,51,109
13280,note_off,,,,,32,0,1,,,,,0,,,58,71
13440,note_on,,,,,192,0,2,,,,,1,,,54,109
13440,note_on,,,,,0,0,2,,,,,1,,,63,109
13440,note_on,,,,,0,0,2,,,,,1,,,58,109
13504,note_off,,,,,64,0,2,,,,,1,,,51,69
13568,note_off,,,,,64,0,2,,,,,1,,,54,69
13568,note_off,,,,,0,0,2,,,,,1,,,58,69
13568,note_off,,,,,0,0,2,,,,,1,,,63,69
13632,note_off,,,,,352,0,1,,,,,0,,,66,71
13632,note_on,,,,,0,0,2,,,,,1,,,63,109
13632,note_on,,,,,0,0,2,,,,,1,,,58,109
13632,note_on,,,,,64,0,2,,,,,1,,,54,109
13760,note_off,,,,,0,0,2,,,,,1,,,63,69
13760,note_off,,,,,0,0,2,,,,,1,,,58,69
13760,note_off,,,,,128,0,2,,,,,1,,,54,69
13824,note_on,,,,,64,0,2,,,,,1,,,47,109
14016,note_on,,,,,0,0,2,,,,,1,,,56,109
14016,note_on,,,,,0,0,2,,,,,1,,,62,109
14016,note_on,,,,,192,0,2,,,,,1,,,53,109
14080,note_off,,,,,64,0,2,,,,,1,,,47,69
14144,note_off,,,,,0,0,2,,,,,1,,,62,69
14144,note_off,,,,,0,0,2,,,,,1,,,56,69
14144,note_off,,,,,64,0,2,,,,,1,,,53,69
14208,note_on,,,,,64,0,2,,,,,1,,,53,109
14208,note_on,,,,,576,0,1,,,,,0,,,64,112
14208,note_on,,,,,0,0,2,,,,,1,,,56,109
14208,note_on,,,,,0,0,2,,,,,1,,,62,109
14336,note_off,,,,,128,0,2,,,,,1,,,53,69
14336,note_off,,,,,0,0,2,,,,,1,,,56,69
14336,note_off,,,,,0,0,2,,,,,1,,,62,69
14400,note_on,,,,,0,0,2,,,,,1,,,56,109
14400,note_on,,,,,0,0,2,,,,,1,,,62,109
14400,note_on,,,,,64,0,2,,,,,1,,,53,109
14528,note_off,,,,,128,0,2,,,,,1,,,53,69
14528,note_off,,,,,0,0,2,,,,,1,,,62,69
14528,note_off,,,,,0,0,2,,,,,1,,,56,69
14592,note_on,,,,,0,0,2,,,,,1,,,56,109
14592,note_on,,,,,64,0,2,,,,,1,,,53,109
14592,note_on,,,,,0,0,2,,,,,1,,,62,109
14720,note_off,,,,,0,0,2,,,,,1,,,62,69
14720,note_off,,,,,128,0,2,,,,,1,,,53,69
14720,note_off,,,,,0,0,2,,,,,1,,,56,69
14784,note_on,,,,,576,0,1,,,,,0,,,65,112
14784,note_on,,,,,0,0,2,,,,,1,,,62,109
14784,note_on,,,,,64,0,2,,,,,1,,,53,109
14784,note_on,,,,,0,0,2,,,,,1,,,56,109
14912,note_off,,,,,128,0,2,,,,,1,,,53,69
14912,note_off,,,,,0,0,2,,,,,1,,,62,69
14912,note_off,,,,,0,0,2,,,,,1,,,56,69
14976,note_off,,,,,192,0,1,,,,,0,,,64,71
14976,note_on,,,,,64,0,2,,,,,1,,,46,109
15168,note_on,,,,,0,0,2,,,,,1,,,56,109
15168,note_on,,,,,0,0,2,,,,,1,,,62,109
15168,note_on,,,,,192,0,2,,,,,1,,,53,109
15232,note_off,,,,,64,0,2,,,,,1,,,46,69
15296,note_off,,,,,0,0,2,,,,,1,,,62,69
15296,note_off,,,,,0,0,2,,,,,1,,,56,69
15296,note_off,,,,,64,0,2,,,,,1,,,53,69
