tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity,control,value
86640,note_on,81,0,2,,,,,,,,,,,,,,,0,56,0,,
86640,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
86640,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
86720,note_on,96,0,1,,,,,,,,,,,,,,,0,73,49,,
86720,note_on,0,0,2,,,,,,,,,,,,,,,0,67,49,,
86720,note_on,80,0,2,,,,,,,,,,,,,,,0,60,0,,
86720,note_on,0,0,1,,,,,,,,,,,,,,,0,85,49,,
86752,note_on,32,0,1,,,,,,,,,,,,,,,0,73,0,,
86783,note_on,31,0,1,,,,,,,,,,,,,,,0,85,0,,
86799,note_on,79,0,2,,,,,,,,,,,,,,,0,67,0,,
86799,note_on,0,0,2,,,,,,,,,,,,,,,0,65,49,,
86799,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
86880,note_on,81,0,2,,,,,,,,,,,,,,,0,65,0,,
86880,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
86880,note_on,0,0,2,,,,,,,,,,,,,,,0,55,49,,
86880,note_on,0,0,2,,,,,,,,,,,,,,,0,56,0,,
86880,note_on,0,0,2,,,,,,,,,,,,,,,0,58,49,,
86880,note_on,97,0,1,,,,,,,,,,,,,,,0,72,49,,
86880,note_on,0,0,1,,,,,,,,,,,,,,,0,84,49,,
86911,note_on,31,0,1,,,,,,,,,,,,,,,0,72,0,,
86943,note_on,32,0,1,,,,,,,,,,,,,,,0,84,0,,
86960,note_on,80,0,2,,,,,,,,,,,,,,,0,58,0,,
86960,note_on,0,0,2,,,,,,,,,,,,,,,0,65,49,,
87039,note_on,0,0,1,,,,,,,,,,,,,,,0,92,49,,
87039,note_on,0,0,2,,,,,,,,,,,,,,,0,63,49,,
87039,note_on,96,0,1,,,,,,,,,,,,,,,0,80,49,,
87039,note_on,79,0,2,,,,,,,,,,,,,,,0,65,0,,
87039,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
87071,note_on,32,0,1,,,,,,,,,,,,,,,0,80,0,,
87104,note_on,33,0,1,,,,,,,,,,,,,,,0,92,0,,
87120,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
87120,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
87120,note_on,0,0,2,,,,,,,,,,,,,,,0,53,49,,
87120,note_on,0,0,2,,,,,,,,,,,,,,,0,55,0,,
87120,note_on,81,0,2,,,,,,,,,,,,,,,0,63,0,,
87200,note_on,80,0,2,,,,,,,,,,,,,,,0,56,0,,
87200,note_on,96,0,1,,,,,,,,,,,,,,,0,77,49,,
87200,note_on,0,0,1,,,,,,,,,,,,,,,0,89,49,,
87200,note_on,0,0,2,,,,,,,,,,,,,,,0,63,49,,
87232,note_on,32,0,1,,,,,,,,,,,,,,,0,77,0,,
87263,note_on,31,0,1,,,,,,,,,,,,,,,0,89,0,,
87279,note_on,0,0,2,,,,,,,,,,,,,,,0,61,49,,
87279,note_on,79,0,2,,,,,,,,,,,,,,,0,63,0,,
87279,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
87360,note_on,0,0,2,,,,,,,,,,,,,,,0,51,49,,
87360,note_on,81,0,2,,,,,,,,,,,,,,,0,61,0,,
87360,note_on,0,0,2,,,,,,,,,,,,,,,0,53,0,,
87360,note_on,0,0,2,,,,,,,,,,,,,,,0,55,49,,
87360,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
87440,note_on,80,0,2,,,,,,,,,,,,,,,0,55,0,,
87440,note_on,0,0,2,,,,,,,,,,,,,,,0,61,49,,
87519,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
87519,note_on,79,0,2,,,,,,,,,,,,,,,0,61,0,,
87519,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
87600,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
87600,note_on,0,0,2,,,,,,,,,,,,,,,0,49,49,,
87600,note_on,0,0,2,,,,,,,,,,,,,,,0,51,0,,
87600,note_on,0,0,2,,,,,,,,,,,,,,,0,53,49,,
87600,note_on,81,0,2,,,,,,,,,,,,,,,0,60,0,,
87680,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
87680,note_on,80,0,2,,,,,,,,,,,,,,,0,53,0,,
87759,note_on,0,0,2,,,,,,,,,,,,,,,0,58,49,,
87759,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
87759,note_on,79,0,2,,,,,,,,,,,,,,,0,60,0,,
87840,note_on,81,0,2,,,,,,,,,,,,,,,0,58,0,,
87840,note_on,0,0,2,,,,,,,,,,,,,,,0,51,49,,
87840,note_on,0,0,2,,,,,,,,,,,,,,,0,49,0,,
87840,note_on,0,0,2,,,,,,,,,,,,,,,0,48,49,,
87840,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
87920,note_on,80,0,2,,,,,,,,,,,,,,,0,51,0,,
87920,note_on,0,0,2,,,,,,,,,,,,,,,0,58,49,,
87999,note_on,79,0,2,,,,,,,,,,,,,,,0,58,0,,
87999,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
87999,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
88080,note_on,0,0,2,,,,,,,,,,,,,,,0,49,49,,
88080,note_on,0,0,2,,,,,,,,,,,,,,,0,48,0,,
88080,note_on,81,0,2,,,,,,,,,,,,,,,0,56,0,,
88080,note_on,0,0,2,,,,,,,,,,,,,,,0,46,49,,
88080,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
88160,note_on,80,0,2,,,,,,,,,,,,,,,0,49,0,,
88160,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
88239,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
88239,note_on,79,0,2,,,,,,,,,,,,,,,0,56,0,,
88239,note_on,0,0,2,,,,,,,,,,,,,,,0,55,49,,
88320,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
88320,note_on,81,0,2,,,,,,,,,,,,,,,0,55,0,,
88320,note_on,0,0,2,,,,,,,,,,,,,,,0,41,49,,
88320,note_on,0,0,2,,,,,,,,,,,,,,,0,46,0,,
88400,note_on,0,0,2,,,,,,,,,,,,,,,0,48,49,,
88400,note_on,80,0,2,,,,,,,,,,,,,,,0,41,0,,
88479,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
88479,note_on,79,0,2,,,,,,,,,,,,,,,0,48,0,,
88560,note_on,1297,0,1,,,,,,,,,,,,,,,0,71,75,,
88560,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
88560,note_on,81,0,2,,,,,,,,,,,,,,,0,56,0,,
88560,note_on,0,0,1,,,,,,,,,,,,,,,0,83,75,,
88640,note_on,80,0,2,,,,,,,,,,,,,,,0,56,0,,
88640,note_on,0,0,2,,,,,,,,,,,,,,,0,65,49,,
88719,note_on,0,0,1,,,,,,,,,,,,,,,0,71,0,,
88719,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
88719,note_on,159,0,1,,,,,,,,,,,,,,,0,83,0,,
88719,note_on,0,0,1,,,,,,,,,,,,,,,0,84,49,,
88719,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
88719,note_on,79,0,2,,,,,,,,,,,,,,,0,65,0,,
88719,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
88800,note_on,0,0,1,,,,,,,,,,,,,,,0,72,0,,
88800,note_on,81,0,1,,,,,,,,,,,,,,,0,84,0,,
88800,note_on,81,0,2,,,,,,,,,,,,,,,0,60,0,,
88800,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
88800,note_on,0,0,2,,,,,,,,,,,,,,,0,41,49,,
88880,note_on,0,0,2,,,,,,,,,,,,,,,0,52,49,,
88880,note_on,80,0,2,,,,,,,,,,,,,,,0,41,0,,
88959,note_on,0,0,2,,,,,,,,,,,,,,,0,58,49,,
88959,note_on,79,0,2,,,,,,,,,,,,,,,0,52,0,,
89040,note_on,0,0,1,,,,,,,,,,,,,,,0,85,75,,
89040,note_on,240,0,1,,,,,,,,,,,,,,,0,73,75,,
89040,note_on,81,0,2,,,,,,,,,,,,,,,0,58,0,,
89040,note_on,0,0,2,,,,,,,,,,,,,,,0,55,49,,
89120,note_on,0,0,2,,,,,,,,,,,,,,,0,64,49,,
89120,note_on,80,0,2,,,,,,,,,,,,,,,0,55,0,,
89199,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
89199,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
89199,note_on,0,0,2,,,,,,,,,,,,,,,0,58,49,,
89199,note_on,79,0,2,,,,,,,,,,,,,,,0,64,0,,
89199,note_on,0,0,1,,,,,,,,,,,,,,,0,73,0,,
89199,note_on,0,0,1,,,,,,,,,,,,,,,0,84,49,,
89199,note_on,159,0,1,,,,,,,,,,,,,,,0,85,0,,
89280,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
89280,note_on,81,0,1,,,,,,,,,,,,,,,0,84,0,,
89280,note_on,0,0,1,,,,,,,,,,,,,,,0,72,0,,
89280,note_on,81,0,2,,,,,,,,,,,,,,,0,58,0,,
89280,note_on,0,0,2,,,,,,,,,,,,,,,0,41,49,,
89360,note_on,0,0,2,,,,,,,,,,,,,,,0,48,49,,
89360,note_on,80,0,2,,,,,,,,,,,,,,,0,41,0,,
89439,note_on,79,0,2,,,,,,,,,,,,,,,0,48,0,,
89439,note_on,159,0,1,,,,,,,,,,,,,,,0,71,49,,
89439,note_on,0,0,1,,,,,,,,,,,,,,,0,83,49,,
89439,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
89471,note_on,32,0,1,,,,,,,,,,,,,,,0,71,0,,
89504,note_on,33,0,1,,,,,,,,,,,,,,,0,83,0,,
89520,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
89520,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
89520,note_on,81,0,2,,,,,,,,,,,,,,,0,56,0,,
89600,note_on,80,0,2,,,,,,,,,,,,,,,0,60,0,,
89600,note_on,0,0,1,,,,,,,,,,,,,,,0,85,49,,
89600,note_on,0,0,2,,,,,,,,,,,,,,,0,67,49,,
89600,note_on,96,0,1,,,,,,,,,,,,,,,0,73,49,,
89632,note_on,32,0,1,,,,,,,,,,,,,,,0,73,0,,
89663,note_on,31,0,1,,,,,,,,,,,,,,,0,85,0,,
89679,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
89679,note_on,79,0,2,,,,,,,,,,,,,,,0,67,0,,
89679,note_on,0,0,2,,,,,,,,,,,,,,,0,65,49,,
89760,note_on,81,0,2,,,,,,,,,,,,,,,0,65,0,,
89760,note_on,0,0,2,,,,,,,,,,,,,,,0,56,0,,
89760,note_on,0,0,2,,,,,,,,,,,,,,,0,55,49,,
89760,note_on,97,0,1,,,,,,,,,,,,,,,0,72,49,,
89760,note_on,0,0,2,,,,,,,,,,,,,,,0,58,49,,
89760,note_on,0,0,1,,,,,,,,,,,,,,,0,84,49,,
89760,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
89791,note_on,31,0,1,,,,,,,,,,,,,,,0,72,0,,
89823,note_on,32,0,1,,,,,,,,,,,,,,,0,84,0,,
89840,note_on,80,0,2,,,,,,,,,,,,,,,0,58,0,,
89840,note_on,0,0,2,,,,,,,,,,,,,,,0,65,49,,
89919,note_on,79,0,2,,,,,,,,,,,,,,,0,65,0,,
89919,note_on,0,0,1,,,,,,,,,,,,,,,0,92,49,,
89919,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
89919,note_on,0,0,2,,,,,,,,,,,,,,,0,63,49,,
89919,note_on,96,0,1,,,,,,,,,,,,,,,0,80,49,,
89951,note_on,32,0,1,,,,,,,,,,,,,,,0,80,0,,
89984,note_on,33,0,1,,,,,,,,,,,,,,,0,92,0,,
90000,note_on,81,0,2,,,,,,,,,,,,,,,0,63,0,,
90000,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
90000,note_on,0,0,2,,,,,,,,,,,,,,,0,53,49,,
90000,note_on,0,0,2,,,,,,,,,,,,,,,0,55,0,,
90000,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
90080,note_on,96,0,1,,,,,,,,,,,,,,,0,77,49,,
90080,note_on,0,0,1,,,,,,,,,,,,,,,0,89,49,,
90080,note_on,80,0,2,,,,,,,,,,,,,,,0,56,0,,
90080,note_on,0,0,2,,,,,,,,,,,,,,,0,63,49,,
90112,note_on,32,0,1,,,,,,,,,,,,,,,0,77,0,,
90143,note_on,31,0,1,,,,,,,,,,,,,,,0,89,0,,
90159,note_on,79,0,2,,,,,,,,,,,,,,,0,63,0,,
90159,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
90159,note_on,0,0,2,,,,,,,,,,,,,,,0,61,49,,
90240,note_on,0,0,2,,,,,,,,,,,,,,,0,39,49,,
90240,note_on,0,0,2,,,,,,,,,,,,,,,0,53,0,,
90240,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
90240,note_on,81,0,2,,,,,,,,,,,,,,,0,61,0,,
90320,note_on,0,0,2,,,,,,,,,,,,,,,0,48,49,,
90320,note_on,80,0,2,,,,,,,,,,,,,,,0,39,0,,
90399,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
90399,note_on,79,0,2,,,,,,,,,,,,,,,0,48,0,,
90480,note_on,81,0,2,,,,,,,,,,,,,,,0,56,0,,
90480,note_on,337,0,1,,,,,,,,,,,,,,,0,74,75,,
90480,note_on,0,0,1,,,,,,,,,,,,,,,0,86,75,,
90480,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
90560,note_on,0,0,2,,,,,,,,,,,,,,,0,68,49,,
90560,note_on,80,0,2,,,,,,,,,,,,,,,0,60,0,,
90639,note_on,0,0,1,,,,,,,,,,,,,,,0,87,49,,
90639,note_on,0,0,1,,,,,,,,,,,,,,,0,75,49,,
90639,note_on,79,0,2,,,,,,,,,,,,,,,0,68,0,,
90639,note_on,0,0,1,,,,,,,,,,,,,,,0,74,0,,
90639,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
90639,note_on,0,0,2,,,,,,,,,,,,,,,0,63,49,,
90639,note_on,159,0,1,,,,,,,,,,,,,,,0,86,0,,
90720,note_on,0,0,2,,,,,,,,,,,,,,,0,39,49,,
90720,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
90720,note_on,81,0,1,,,,,,,,,,,,,,,0,87,0,,
90720,note_on,0,0,1,,,,,,,,,,,,,,,0,75,0,,
90720,note_on,81,0,2,,,,,,,,,,,,,,,0,63,0,,
90800,note_on,80,0,2,,,,,,,,,,,,,,,0,39,0,,
90800,note_on,0,0,2,,,,,,,,,,,,,,,0,49,49,,
90879,note_on,0,0,2,,,,,,,,,,,,,,,0,55,49,,
90879,note_on,79,0,2,,,,,,,,,,,,,,,0,49,0,,
90960,note_on,0,0,2,,,,,,,,,,,,,,,0,58,49,,
90960,note_on,240,0,1,,,,,,,,,,,,,,,0,76,75,,
90960,note_on,81,0,2,,,,,,,,,,,,,,,0,55,0,,
90960,note_on,0,0,1,,,,,,,,,,,,,,,0,88,75,,
91040,note_on,0,0,2,,,,,,,,,,,,,,,0,67,49,,
91040,note_on,80,0,2,,,,,,,,,,,,,,,0,58,0,,
91119,note_on,159,0,1,,,,,,,,,,,,,,,0,88,0,,
91119,note_on,0,0,1,,,,,,,,,,,,,,,0,87,49,,
91119,note_on,0,0,1,,,,,,,,,,,,,,,0,75,49,,
91119,note_on,0,0,1,,,,,,,,,,,,,,,0,76,0,,
91119,note_on,0,0,2,,,,,,,,,,,,,,,0,61,49,,
91119,note_on,79,0,2,,,,,,,,,,,,,,,0,67,0,,
91119,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
91200,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
91200,note_on,81,0,1,,,,,,,,,,,,,,,0,87,0,,
91200,note_on,81,0,2,,,,,,,,,,,,,,,0,61,0,,
91200,note_on,0,0,1,,,,,,,,,,,,,,,0,75,0,,
91200,note_on,0,0,2,,,,,,,,,,,,,,,0,44,49,,
91280,note_on,0,0,2,,,,,,,,,,,,,,,0,51,49,,
91280,note_on,80,0,2,,,,,,,,,,,,,,,0,44,0,,
91359,note_on,159,0,1,,,,,,,,,,,,,,,0,74,49,,
91359,note_on,79,0,2,,,,,,,,,,,,,,,0,51,0,,
91359,note_on,0,0,1,,,,,,,,,,,,,,,0,86,49,,
91359,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
91391,note_on,32,0,1,,,,,,,,,,,,,,,0,74,0,,
91424,note_on,33,0,1,,,,,,,,,,,,,,,0,86,0,,
91440,note_on,0,0,2,,,,,,,,,,,,,,,0,63,49,,
91440,note_on,81,0,2,,,,,,,,,,,,,,,0,60,0,,
91440,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
91520,note_on,80,0,2,,,,,,,,,,,,,,,0,63,0,,
91520,note_on,0,0,1,,,,,,,,,,,,,,,0,89,49,,
91520,note_on,0,0,2,,,,,,,,,,,,,,,0,70,49,,
91520,note_on,96,0,1,,,,,,,,,,,,,,,0,77,49,,
91552,note_on,32,0,1,,,,,,,,,,,,,,,0,77,0,,
91583,note_on,31,0,1,,,,,,,,,,,,,,,0,89,0,,
91599,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
91599,note_on,79,0,2,,,,,,,,,,,,,,,0,70,0,,
91599,note_on,0,0,2,,,,,,,,,,,,,,,0,68,49,,
91680,note_on,0,0,2,,,,,,,,,,,,,,,0,61,49,,
91680,note_on,0,0,2,,,,,,,,,,,,,,,0,60,0,,
91680,note_on,81,0,2,,,,,,,,,,,,,,,0,68,0,,
91680,note_on,0,0,2,,,,,,,,,,,,,,,0,58,49,,
91680,note_on,0,0,1,,,,,,,,,,,,,,,0,87,49,,
91680,note_on,97,0,1,,,,,,,,,,,,,,,0,75,49,,
91680,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
91711,note_on,31,0,1,,,,,,,,,,,,,,,0,75,0,,
91743,note_on,32,0,1,,,,,,,,,,,,,,,0,87,0,,
91760,note_on,0,0,2,,,,,,,,,,,,,,,0,68,49,,
91760,note_on,80,0,2,,,,,,,,,,,,,,,0,61,0,,
91839,note_on,0,0,2,,,,,,,,,,,,,,,0,67,49,,
91839,note_on,96,0,1,,,,,,,,,,,,,,,0,84,49,,
91839,note_on,0,0,1,,,,,,,,,,,,,,,0,96,49,,
91839,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
91839,note_on,79,0,2,,,,,,,,,,,,,,,0,68,0,,
91871,note_on,32,0,1,,,,,,,,,,,,,,,0,84,0,,
91904,note_on,33,0,1,,,,,,,,,,,,,,,0,96,0,,
91920,note_on,81,0,2,,,,,,,,,,,,,,,0,67,0,,
91920,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
91920,note_on,0,0,2,,,,,,,,,,,,,,,0,58,0,,
91920,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
91920,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
92000,note_on,0,0,2,,,,,,,,,,,,,,,0,67,49,,
92000,note_on,96,0,1,,,,,,,,,,,,,,,0,80,49,,
92000,note_on,0,0,1,,,,,,,,,,,,,,,0,92,49,,
92000,note_on,80,0,2,,,,,,,,,,,,,,,0,60,0,,
92079,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
92079,note_on,0,0,2,,,,,,,,,,,,,,,0,65,49,,
92079,note_on,79,0,2,,,,,,,,,,,,,,,0,67,0,,
92160,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
92160,note_on,0,0,1,,,,,,,,,,,,,,,0,80,0,,
92160,note_on,81,0,2,,,,,,,,,,,,,,,0,65,0,,
92160,note_on,160,0,1,,,,,,,,,,,,,,,0,92,0,,
92160,note_on,0,0,2,,,,,,,,,,,,,,,0,56,0,,
92160,note_on,0,0,2,,,,,,,,,,,,,,,0,43,49,,
92240,note_on,0,0,2,,,,,,,,,,,,,,,0,52,49,,
92240,note_on,80,0,2,,,,,,,,,,,,,,,0,43,0,,
92319,note_on,79,0,2,,,,,,,,,,,,,,,0,52,0,,
92319,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
92400,note_on,81,0,2,,,,,,,,,,,,,,,0,60,0,,
92400,note_on,0,0,2,,,,,,,,,,,,,,,0,55,49,,
92400,note_on,0,0,1,,,,,,,,,,,,,,,0,90,75,,
92400,note_on,240,0,1,,,,,,,,,,,,,,,0,78,75,,
92480,note_on,80,0,2,,,,,,,,,,,,,,,0,55,0,,
92480,note_on,0,0,2,,,,,,,,,,,,,,,0,64,49,,
92559,note_on,0,0,1,,,,,,,,,,,,,,,0,78,0,,
92559,note_on,0,0,1,,,,,,,,,,,,,,,0,79,49,,
92559,note_on,0,0,1,,,,,,,,,,,,,,,0,91,49,,
92559,note_on,159,0,1,,,,,,,,,,,,,,,0,90,0,,
92559,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
92559,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
92559,note_on,79,0,2,,,,,,,,,,,,,,,0,64,0,,
92640,note_on,81,0,2,,,,,,,,,,,,,,,0,60,0,,
92640,note_on,81,0,1,,,,,,,,,,,,,,,0,91,0,,
92640,note_on,0,0,2,,,,,,,,,,,,,,,0,43,52,,
92640,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
92640,note_on,0,0,1,,,,,,,,,,,,,,,0,79,0,,
92720,note_on,0,0,2,,,,,,,,,,,,,,,0,50,52,,
92720,note_on,80,0,2,,,,,,,,,,,,,,,0,43,0,,
92799,note_on,79,0,2,,,,,,,,,,,,,,,0,50,0,,
92799,note_on,0,0,2,,,,,,,,,,,,,,,0,59,52,,
92880,note_on,0,0,1,,,,,,,,,,,,,,,0,92,78,,
92880,note_on,0,0,2,,,,,,,,,,,,,,,0,53,55,,
92880,note_on,240,0,1,,,,,,,,,,,,,,,0,80,78,,
92880,note_on,81,0,2,,,,,,,,,,,,,,,0,59,0,,
92960,note_on,0,0,2,,,,,,,,,,,,,,,0,62,55,,
92960,note_on,80,0,2,,,,,,,,,,,,,,,0,53,0,,
93039,note_on,0,0,2,,,,,,,,,,,,,,,0,59,55,,
93039,note_on,159,0,1,,,,,,,,,,,,,,,0,92,0,,
93039,note_on,79,0,2,,,,,,,,,,,,,,,0,62,0,,
93039,note_on,0,0,1,,,,,,,,,,,,,,,0,91,52,,
93039,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
93039,note_on,0,0,1,,,,,,,,,,,,,,,0,80,0,,
93039,note_on,0,0,1,,,,,,,,,,,,,,,0,79,52,,
93120,note_on,81,0,2,,,,,,,,,,,,,,,0,59,0,,
93120,time_signature,6561,1,0,,,,,,,3,4,24,8,,,,,,,,,
93120,note_on,81,0,1,,,,,,,,,,,,,,,0,91,0,,
93120,note_on,0,0,1,,,,,,,,,,,,,,,0,79,0,,
93120,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
93120,note_on,0,0,2,,,,,,,,,,,,,,,0,43,58,,
93200,note_on,0,0,2,,,,,,,,,,,,,,,0,52,58,,
93200,note_on,80,0,2,,,,,,,,,,,,,,,0,43,0,,
93279,note_on,79,0,2,,,,,,,,,,,,,,,0,52,0,,
93279,note_on,0,0,2,,,,,,,,,,,,,,,0,60,58,,
93360,note_on,0,0,1,,,,,,,,,,,,,,,0,90,58,,
93360,set_tempo,240,1,0,,,,,,,,,,,,645161,,,,,,,
93360,note_on,0,0,2,,,,,,,,,,,,,,,0,55,62,,
93360,note_on,81,0,2,,,,,,,,,,,,,,,0,60,0,,
93360,note_on,240,0,1,,,,,,,,,,,,,,,0,78,58,,
93391,note_on,31,0,1,,,,,,,,,,,,,,,0,78,0,,
93423,note_on,32,0,1,,,,,,,,,,,,,,,0,90,0,,
93440,note_on,0,0,2,,,,,,,,,,,,,,,0,64,62,,
93440,note_on,80,0,2,,,,,,,,,,,,,,,0,55,0,,
93519,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,0
93519,note_on,0,0,1,,,,,,,,,,,,,,,0,91,58,,
93519,note_on,79,0,2,,,,,,,,,,,,,,,0,64,0,,
93519,note_on,96,0,1,,,,,,,,,,,,,,,0,79,58,,
93519,note_on,0,0,2,,,,,,,,,,,,,,,0,60,62,,
93535,note_on,16,0,1,,,,,,,,,,,,,,,0,79,0,,
93551,note_on,16,0,1,,,,,,,,,,,,,,,0,91,0,,
93600,note_on,0,0,2,,,,,,,,,,,,,,,0,43,65,,
93600,set_tempo,240,1,0,,,,,,,,,,,,666667,,,,,,,
93600,note_on,81,0,2,,,,,,,,,,,,,,,0,60,0,,
93600,note_on,0,0,1,,,,,,,,,,,,,,,0,92,62,,
93600,note_on,49,0,1,,,,,,,,,,,,,,,0,80,62,,
93600,control_change,0,0,2,,,,,,,,,,,,,,,0,,,64,120
93615,note_on,15,0,1,,,,,,,,,,,,,,,0,80,0,,
93631,note_on,16,0,1,,,,,,,,,,,,,,,0,92,0,,
93680,note_on,49,0,1,,,,,,,,,,,,,,,0,79,62,,
93680,note_on,80,0,2,,,,,,,,,,,,,,,0,43,0,,
93680,note_on,0,0,1,,,,,,,,,,,,,,,0,91,62,,
93680,set_tempo,80,1,0,,,,,,,,,,,,1714286,,,,,,,
93680,note_on,0,0,2,,,,,,,,,,,,,,,0,53,65,,
93696,note_on,16,0,1,,,,,,,,,,,,,,,0,79,0,,
93712,note_on,16,0,1,,,,,,,,,,,,,,,0,91,0,,
93759,note_on,79,0,2,,,,,,,,,,,,,,,0,53,0,,
93759,note_on,47,0,1,,,,,,,,,,,,,,,0,89,88,,
93759,note_on,0,0,1,,,,,,,,,,,,,,,0,101,88,,
93759,note_on,0,0,2,,,,,,,,,,,,,,,0,59,65,,
93840,note_on,81,0,2,,,,,,,,,,,,,,,0,59,0,,
93840,note_on,0,0,1,,,,,,,,,,,,,,,0,89,0,,
93840,note_on,0,0,2,,,,,,,,,,,,,,,0,62,68,,
93840,set_tempo,160,1,0,,,,,,,,,,,,1875000,,,,,,,
93840,note_on,81,0,1,,,,,,,,,,,,,,,0,101,0,,
93920,note_on,80,0,2,,,,,,,,,,,,,,,0,62,0,,
93920,note_on,0,0,2,,,,,,,,,,,,,,,0,68,68,,
93999,note_on,79,0,2,,,,,,,,,,,,,,,0,68,0,,
93999,note_on,0,0,2,,,,,,,,,,,,,,,0,71,68,,
94080,set_tempo,240,1,0,,,,,,,,,,,,2142857,,,,,,,
94080,note_on,81,0,2,,,,,,,,,,,,,,,0,71,0,,
94320,set_tempo,240,1,0,,,,,,,,,,,,2400000,,,,,,,
94320,control_change,480,0,1,,,,,,,,,,,,,,,0,,,64,0
94500,note_on,180,0,1,,,,,,,,,,,,,,,0,88,71,,
94500,note_on,0,0,1,,,,,,,,,,,,,,,0,100,71,,
94560,note_on,0,0,2,,,,,,,,,,,,,,,0,48,71,,
94560,note_on,0,0,1,,,,,,,,,,,,,,,0,88,0,,
94560,note_on,0,0,1,,,,,,,,,,,,,,,0,96,71,,
94560,note_on,0,0,1,,,,,,,,,,,,,,,0,84,71,,
94560,control_change,480,0,2,,,,,,,,,,,,,,,0,,,64,120
94560,note_on,60,0,1,,,,,,,,,,,,,,,0,100,0,,
94560,time_signature,240,1,0,,,,,,,2,4,24,8,,,,,,,,,
94560,set_tempo,0,1,0,,,,,,,,,,,,645161,,,,,,,
94640,note_on,80,0,2,,,,,,,,,,,,,,,0,48,0,,
