tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
2624,note_off,,,,,124,0,1,,,,,0,,,68,0
2668,note_on,,,,,44,0,1,,,,,0,,,72,60
2760,note_off,,,,,92,0,1,,,,,0,,,72,0
2832,note_on,,,,,72,0,1,,,,,0,,,68,38
2952,note_off,,,,,120,0,1,,,,,0,,,68,0
2964,note_on,,,,,12,0,1,,,,,0,,,63,44
3064,note_off,,,,,100,0,1,,,,,0,,,63,0
3124,note_on,,,,,60,0,1,,,,,0,,,60,74
3280,note_on,,,,,156,0,1,,,,,0,,,63,47
3392,note_off,,,,,112,0,1,,,,,0,,,63,0
3424,note_off,,,,,32,0,1,,,,,0,,,60,0
3444,note_on,,,,,20,0,1,,,,,0,,,68,53
3568,note_off,,,,,124,0,1,,,,,0,,,68,0
3604,note_on,,,,,36,0,1,,,,,0,,,72,68
3724,note_off,,,,,120,0,1,,,,,0,,,72,0
3756,note_on,,,,,32,0,1,,,,,0,,,68,53
3908,note_off,,,,,152,0,1,,,,,0,,,68,0
3908,note_on,,,,,0,0,1,,,,,0,,,63,60
4100,note_off,,,,,192,0,1,,,,,0,,,63,0
4112,note_on,,,,,12,0,1,,,,,0,,,60,75
4136,note_on,,,,,24,0,1,,,,,0,,,43,49
4224,control_change,,,,,88,0,1,,,64,88,0,,,,
4244,control_change,,,,,20,0,1,,,64,40,0,,,,
4260,control_change,,,,,16,0,1,,,64,0,0,,,,
4312,note_on,,,,,52,0,1,,,,,0,,,64,51
4396,control_change,,,,,84,0,1,,,64,88,0,,,,
4412,control_change,,,,,16,0,1,,,64,127,0,,,,
4436,note_off,,,,,24,0,1,,,,,0,,,64,0
4468,note_on,,,,,32,0,1,,,,,0,,,70,56
4596,note_off,,,,,128,0,1,,,,,0,,,70,0
4632,note_on,,,,,36,0,1,,,,,0,,,72,58
4712,note_off,,,,,0,0,1,,,,,0,,,72,0
4712,note_off,,,,,80,0,1,,,,,0,,,43,0
4764,note_on,,,,,52,0,1,,,,,0,,,70,43
4900,note_off,,,,,136,0,1,,,,,0,,,70,0
4904,note_off,,,,,4,0,1,,,,,0,,,60,0
4928,note_on,,,,,24,0,1,,,,,0,,,64,41
5048,note_off,,,,,120,0,1,,,,,0,,,64,0
5280,note_on,,,,,232,0,1,,,,,0,,,64,44
5428,note_off,,,,,148,0,1,,,,,0,,,64,0
5436,note_on,,,,,8,0,1,,,,,0,,,70,49
5552,note_off,,,,,116,0,1,,,,,0,,,70,0
5604,note_on,,,,,52,0,1,,,,,0,,,72,45
5696,note_off,,,,,92,0,1,,,,,0,,,72,0
5748,note_on,,,,,52,0,1,,,,,0,,,60,82
5768,note_on,,,,,20,0,1,,,,,0,,,70,40
5880,note_off,,,,,112,0,1,,,,,0,,,70,0
5912,note_off,,,,,32,0,1,,,,,0,,,60,0
5928,note_on,,,,,16,0,1,,,,,0,,,64,38
6144,note_off,,,,,216,0,1,,,,,0,,,64,0
6160,note_on,,,,,16,0,1,,,,,0,,,60,80
6216,note_on,,,,,56,0,1,,,,,0,,,41,44
6240,control_change,,,,,24,0,1,,,64,104,0,,,,
6256,control_change,,,,,16,0,1,,,64,24,0,,,,
6272,control_change,,,,,16,0,1,,,64,0,0,,,,
6356,note_on,,,,,84,0,1,,,,,0,,,63,43
6380,control_change,,,,,24,0,1,,,64,104,0,,,,
6396,control_change,,,,,16,0,1,,,64,127,0,,,,
6428,note_off,,,,,32,0,1,,,,,0,,,41,0
6480,note_off,,,,,52,0,1,,,,,0,,,63,0
6516,note_on,,,,,36,0,1,,,,,0,,,69,60
6624,note_off,,,,,108,0,1,,,,,0,,,69,0
6656,note_on,,,,,32,0,1,,,,,0,,,72,55
6696,note_off,,,,,40,0,1,,,,,0,,,60,0
6764,note_off,,,,,68,0,1,,,,,0,,,72,0
6784,note_on,,,,,20,0,1,,,,,0,,,60,79
6836,note_on,,,,,52,0,1,,,,,0,,,69,44
6940,note_off,,,,,104,0,1,,,,,0,,,69,0
6952,note_on,,,,,12,0,1,,,,,0,,,63,48
6996,note_off,,,,,44,0,1,,,,,0,,,60,0
7032,note_off,,,,,36,0,1,,,,,0,,,63,0
7076,note_on,,,,,44,0,1,,,,,0,,,53,42
7080,note_on,,,,,4,0,1,,,,,0,,,57,48
7148,note_on,,,,,68,0,1,,,,,0,,,61,77
7220,control_change,,,,,72,0,1,,,64,104,0,,,,
7232,control_change,,,,,12,0,1,,,64,56,0,,,,
7244,control_change,,,,,12,0,1,,,64,0,0,,,,
7308,note_on,,,,,64,0,1,,,,,0,,,63,51
7356,control_change,,,,,48,0,1,,,64,72,0,,,,
7372,control_change,,,,,16,0,1,,,64,127,0,,,,
7420,note_off,,,,,48,0,1,,,,,0,,,63,0
7472,note_on,,,,,52,0,1,,,,,0,,,69,58
7564,note_off,,,,,92,0,1,,,,,0,,,69,0
7616,note_on,,,,,52,0,1,,,,,0,,,72,47
7724,note_off,,,,,108,0,1,,,,,0,,,61,0
7724,note_off,,,,,0,0,1,,,,,0,,,72,0
7744,note_on,,,,,20,0,1,,,,,0,,,69,41
7776,note_on,,,,,32,0,1,,,,,0,,,60,77
7824,control_change,,,,,48,0,1,,,64,88,0,,,,
7840,control_change,,,,,16,0,1,,,64,40,0,,,,
7868,note_off,,,,,28,0,1,,,,,0,,,69,0
7884,control_change,,,,,16,0,1,,,64,127,0,,,,
7908,note_on,,,,,24,0,1,,,,,0,,,63,47
7920,note_off,,,,,0,0,1,,,,,0,,,60,0
7920,note_off,,,,,12,0,1,,,,,0,,,57,0
7948,note_off,,,,,28,0,1,,,,,0,,,53,0
8160,note_off,,,,,212,0,1,,,,,0,,,63,0
8180,note_on,,,,,20,0,1,,,,,0,,,60,76
8252,note_on,,,,,72,0,1,,,,,0,,,34,48
8256,control_change,,,,,4,0,1,,,64,104,0,,,,
8272,control_change,,,,,16,0,1,,,64,24,0,,,,
8288,control_change,,,,,16,0,1,,,64,0,0,,,,
8404,note_on,,,,,116,0,1,,,,,0,,,62,57
8412,control_change,,,,,8,0,1,,,64,127,0,,,,
8516,note_off,,,,,104,0,1,,,,,0,,,62,0
8540,note_off,,,,,24,0,1,,,,,0,,,34,0
8556,note_on,,,,,16,0,1,,,,,0,,,68,46
8588,note_off,,,,,32,0,1,,,,,0,,,60,0
8656,note_off,,,,,68,0,1,,,,,0,,,68,0
8712,note_on,,,,,56,0,1,,,,,0,,,72,59
8816,note_off,,,,,104,0,1,,,,,0,,,72,0
8864,note_on,,,,,48,0,1,,,,,0,,,68,38
8996,note_off,,,,,132,0,1,,,,,0,,,68,0
9020,note_on,,,,,24,0,1,,,,,0,,,62,52
9140,note_off,,,,,120,0,1,,,,,0,,,62,0
9192,note_on,,,,,52,0,1,,,,,0,,,53,68
9372,note_on,,,,,180,0,1,,,,,0,,,62,41
9420,control_change,,,,,48,0,1,,,64,72,0,,,,
9432,control_change,,,,,12,0,1,,,64,0,0,,,,
9512,control_change,,,,,80,0,1,,,64,56,0,,,,
9524,control_change,,,,,12,0,1,,,64,127,0,,,,
9536,note_on,,,,,12,0,1,,,,,0,,,68,44
9592,note_off,,,,,56,0,1,,,,,0,,,62,0
9608,note_off,,,,,16,0,1,,,,,0,,,53,0
9660,note_off,,,,,52,0,1,,,,,0,,,68,0
9724,note_on,,,,,64,0,1,,,,,0,,,72,49
9852,note_off,,,,,128,0,1,,,,,0,,,72,0
9876,note_on,,,,,24,0,1,,,,,0,,,53,79
9904,note_on,,,,,28,0,1,,,,,0,,,68,43
9964,note_off,,,,,60,0,1,,,,,0,,,53,0
10052,note_off,,,,,88,0,1,,,,,0,,,68,0
10076,note_on,,,,,24,0,1,,,,,0,,,62,42
10124,note_on,,,,,48,0,1,,,,,0,,,39,52
10144,note_off,,,,,20,0,1,,,,,0,,,62,0
10176,control_change,,,,,32,0,1,,,64,56,0,,,,
10192,control_change,,,,,16,0,1,,,64,0,0,,,,
10204,note_off,,,,,12,0,1,,,,,0,,,39,0
10224,note_on,,,,,20,0,1,,,,,0,,,53,78
10240,control_change,,,,,16,0,1,,,64,24,0,,,,
10256,control_change,,,,,16,0,1,,,64,88,0,,,,
10268,control_change,,,,,12,0,1,,,64,127,0,,,,
10364,note_on,,,,,96,0,1,,,,,0,,,61,50
10452,note_off,,,,,88,0,1,,,,,0,,,53,0
10484,note_off,,,,,32,0,1,,,,,0,,,61,0
10496,note_on,,,,,12,0,1,,,,,0,,,63,48
10532,note_on,,,,,36,0,1,,,,,0,,,55,82
10652,note_off,,,,,120,0,1,,,,,0,,,63,0
10692,note_on,,,,,40,0,1,,,,,0,,,72,58
10816,note_off,,,,,0,0,1,,,,,0,,,72,0
10816,note_off,,,,,124,0,1,,,,,0,,,55,0
10832,note_on,,,,,16,0,1,,,,,0,,,56,82
10868,note_on,,,,,36,0,1,,,,,0,,,63,46
11004,note_off,,,,,136,0,1,,,,,0,,,63,0
11008,note_on,,,,,4,0,1,,,,,0,,,61,63
11056,note_off,,,,,48,0,1,,,,,0,,,56,0
11088,note_off,,,,,32,0,1,,,,,0,,,61,0
11124,note_on,,,,,36,0,1,,,,,0,,,51,62
11200,note_on,,,,,76,0,1,,,,,0,,,60,81
11264,control_change,,,,,64,0,1,,,64,56,0,,,,
11276,control_change,,,,,12,0,1,,,64,0,0,,,,
11348,note_on,,,,,72,0,1,,,,,0,,,61,53
11436,control_change,,,,,88,0,1,,,64,56,0,,,,
11448,control_change,,,,,12,0,1,,,64,127,0,,,,
11452,note_off,,,,,4,0,1,,,,,0,,,61,0
11512,note_on,,,,,60,0,1,,,,,0,,,63,42
11632,note_off,,,,,120,0,1,,,,,0,,,63,0
11672,note_on,,,,,40,0,1,,,,,0,,,67,44
11804,note_off,,,,,132,0,1,,,,,0,,,67,0
11832,note_on,,,,,28,0,1,,,,,0,,,58,62
11860,note_off,,,,,28,0,1,,,,,0,,,60,0
11872,note_on,,,,,12,0,1,,,,,0,,,63,30
11884,control_change,,,,,12,0,1,,,64,56,0,,,,
11900,control_change,,,,,16,0,1,,,64,24,0,,,,
11912,control_change,,,,,12,0,1,,,64,40,0,,,,
11928,control_change,,,,,16,0,1,,,64,88,0,,,,
11944,control_change,,,,,16,0,1,,,64,127,0,,,,
11984,note_off,,,,,40,0,1,,,,,0,,,58,0
11992,note_off,,,,,8,0,1,,,,,0,,,51,0
12020,note_on,,,,,28,0,1,,,,,0,,,61,48
12036,note_off,,,,,16,0,1,,,,,0,,,63,0
12096,note_off,,,,,60,0,1,,,,,0,,,61,0
12216,note_on,,,,,120,0,1,,,,,0,,,56,58
12248,note_on,,,,,32,0,1,,,,,0,,,44,40
12332,control_change,,,,,84,0,1,,,64,88,0,,,,
12348,control_change,,,,,16,0,1,,,64,0,0,,,,
12392,note_on,,,,,44,0,1,,,,,0,,,60,49
12508,note_off,,,,,116,0,1,,,,,0,,,60,0
12548,note_on,,,,,40,0,1,,,,,0,,,63,48
12548,control_change,,,,,0,0,1,,,64,56,0,,,,
12564,control_change,,,,,16,0,1,,,64,127,0,,,,
12680,note_off,,,,,116,0,1,,,,,0,,,63,0
12696,note_on,,,,,16,0,1,,,,,0,,,68,46
12748,note_off,,,,,52,0,1,,,,,0,,,56,0
12800,note_off,,,,,52,0,1,,,,,0,,,44,0
12808,note_off,,,,,8,0,1,,,,,0,,,68,0
12844,note_on,,,,,36,0,1,,,,,0,,,63,46
12984,note_off,,,,,140,0,1,,,,,0,,,63,0
13012,note_on,,,,,28,0,1,,,,,0,,,60,48
13112,note_off,,,,,100,0,1,,,,,0,,,60,0
13172,note_on,,,,,60,0,1,,,,,0,,,32,42
13328,note_off,,,,,156,0,1,,,,,0,,,32,0
13328,note_on,,,,,0,0,1,,,,,0,,,56,46
13456,note_off,,,,,128,0,1,,,,,0,,,56,0
13496,note_on,,,,,40,0,1,,,,,0,,,60,43
13608,note_off,,,,,112,0,1,,,,,0,,,60,0
13652,note_on,,,,,44,0,1,,,,,0,,,68,42
13780,note_off,,,,,128,0,1,,,,,0,,,68,0
13812,note_on,,,,,32,0,1,,,,,0,,,51,70
13856,note_on,,,,,44,0,1,,,,,0,,,63,41
13988,note_on,,,,,132,0,1,,,,,0,,,60,43
14060,note_off,,,,,72,0,1,,,,,0,,,60,0
14124,note_off,,,,,64,0,1,,,,,0,,,51,0
14256,note_on,,,,,132,0,1,,,,,0,,,60,70
14308,note_on,,,,,52,0,1,,,,,0,,,44,39
14376,control_change,,,,,68,0,1,,,64,104,0,,,,
14392,control_change,,,,,16,0,1,,,64,24,0,,,,
14408,control_change,,,,,16,0,1,,,64,0,0,,,,
14468,note_on,,,,,60,0,1,,,,,0,,,63,52
14548,control_change,,,,,80,0,1,,,64,127,0,,,,
14608,note_off,,,,,60,0,1,,,,,0,,,63,0
14652,note_on,,,,,44,0,1,,,,,0,,,68,44
14668,note_off,,,,,16,0,1,,,,,0,,,44,0
14708,note_off,,,,,40,0,1,,,,,0,,,60,0
14740,note_off,,,,,32,0,1,,,,,0,,,63,0
14776,note_off,,,,,36,0,1,,,,,0,,,68,0
14800,note_on,,,,,24,0,1,,,,,0,,,72,57
14888,note_off,,,,,88,0,1,,,,,0,,,72,0
14936,note_on,,,,,48,0,1,,,,,0,,,68,47
15072,note_on,,,,,0,0,1,,,,,0,,,63,56
15072,note_off,,,,,136,0,1,,,,,0,,,68,0
15184,note_off,,,,,112,0,1,,,,,0,,,63,0
15224,note_on,,,,,40,0,1,,,,,0,,,60,79
15328,note_off,,,,,104,0,1,,,,,0,,,60,0
15360,note_on,,,,,32,0,1,,,,,0,,,63,49
15488,note_off,,,,,128,0,1,,,,,0,,,63,0
15540,note_on,,,,,52,0,1,,,,,0,,,68,47
15652,note_off,,,,,112,0,1,,,,,0,,,68,0
15676,note_on,,,,,24,0,1,,,,,0,,,72,70
15796,note_off,,,,,120,0,1,,,,,0,,,72,0
15812,note_on,,,,,16,0,1,,,,,0,,,68,54
15944,note_off,,,,,132,0,1,,,,,0,,,68,0
15956,note_on,,,,,12,0,1,,,,,0,,,63,65
16152,note_off,,,,,196,0,1,,,,,0,,,63,0
16156,note_on,,,,,4,0,1,,,,,0,,,60,80
16208,note_on,,,,,52,0,1,,,,,0,,,43,47
16268,control_change,,,,,60,0,1,,,64,56,0,,,,
16284,control_change,,,,,16,0,1,,,64,0,0,,,,
16340,note_on,,,,,56,0,1,,,,,0,,,64,63
16392,control_change,,,,,52,0,1,,,64,104,0,,,,
16408,control_change,,,,,16,0,1,,,64,127,0,,,,
16460,note_off,,,,,52,0,1,,,,,0,,,64,0
16484,note_on,,,,,24,0,1,,,,,0,,,70,62
16604,note_off,,,,,120,0,1,,,,,0,,,70,0
16628,note_on,,,,,24,0,1,,,,,0,,,72,65
16728,note_off,,,,,100,0,1,,,,,0,,,72,0
16764,note_on,,,,,36,0,1,,,,,0,,,70,55
16896,note_on,,,,,0,0,1,,,,,0,,,64,67
16896,note_off,,,,,132,0,1,,,,,0,,,43,0
16896,note_off,,,,,0,0,1,,,,,0,,,70,0
17012,note_off,,,,,116,0,1,,,,,0,,,64,0
17072,note_on,,,,,60,0,1,,,,,0,,,42,59
17180,control_change,,,,,108,0,1,,,64,72,0,,,,
17196,control_change,,,,,16,0,1,,,64,0,0,,,,
17244,note_on,,,,,48,0,1,,,,,0,,,64,53
17308,control_change,,,,,64,0,1,,,64,127,0,,,,
17396,note_off,,,,,88,0,1,,,,,0,,,64,0
17424,note_on,,,,,28,0,1,,,,,0,,,70,53
17440,note_off,,,,,16,0,1,,,,,0,,,42,0
17556,note_off,,,,,116,0,1,,,,,0,,,70,0
17600,note_on,,,,,44,0,1,,,,,0,,,72,56
17636,note_off,,,,,36,0,1,,,,,0,,,60,0
17724,note_off,,,,,88,0,1,,,,,0,,,72,0
17784,note_on,,,,,60,0,1,,,,,0,,,60,70
17796,note_on,,,,,12,0,1,,,,,0,,,70,27
17900,note_off,,,,,104,0,1,,,,,0,,,60,0
17924,note_off,,,,,24,0,1,,,,,0,,,70,0
17968,note_on,,,,,44,0,1,,,,,0,,,64,40
18164,note_off,,,,,196,0,1,,,,,0,,,64,0
18200,note_on,,,,,36,0,1,,,,,0,,,60,73
18220,note_on,,,,,20,0,1,,,,,0,,,41,38
18268,control_change,,,,,48,0,1,,,64,24,0,,,,
18280,control_change,,,,,12,0,1,,,64,0,0,,,,
18360,control_change,,,,,80,0,1,,,64,56,0,,,,
18376,control_change,,,,,16,0,1,,,64,127,0,,,,
18380,note_on,,,,,4,0,1,,,,,0,,,63,51
18392,note_off,,,,,12,0,1,,,,,0,,,41,0
18500,note_off,,,,,108,0,1,,,,,0,,,63,0
18544,note_on,,,,,0,0,1,,,,,0,,,69,57
18544,note_off,,,,,44,0,1,,,,,0,,,60,0
18644,note_off,,,,,100,0,1,,,,,0,,,69,0
18672,note_on,,,,,28,0,1,,,,,0,,,72,62
18776,note_off,,,,,104,0,1,,,,,0,,,72,0
18820,note_on,,,,,44,0,1,,,,,0,,,60,81
18860,note_on,,,,,40,0,1,,,,,0,,,69,45
18968,note_off,,,,,108,0,1,,,,,0,,,69,0
18988,note_on,,,,,20,0,1,,,,,0,,,63,52
19028,note_off,,,,,40,0,1,,,,,0,,,60,0
19068,note_off,,,,,40,0,1,,,,,0,,,63,0
19096,note_on,,,,,28,0,1,,,,,0,,,53,47
19096,note_on,,,,,0,0,1,,,,,0,,,57,49
19172,note_on,,,,,76,0,1,,,,,0,,,61,80
19216,control_change,,,,,44,0,1,,,64,72,0,,,,
19228,control_change,,,,,12,0,1,,,64,0,0,,,,
19336,control_change,,,,,108,0,1,,,64,56,0,,,,
19340,note_on,,,,,4,0,1,,,,,0,,,63,44
19352,control_change,,,,,12,0,1,,,64,127,0,,,,
19444,note_off,,,,,92,0,1,,,,,0,,,63,0
19512,note_on,,,,,68,0,1,,,,,0,,,65,54
19620,note_off,,,,,108,0,1,,,,,0,,,65,0
19656,note_on,,,,,36,0,1,,,,,0,,,72,49
19752,note_off,,,,,96,0,1,,,,,0,,,61,0
19760,note_off,,,,,8,0,1,,,,,0,,,72,0
19796,note_on,,,,,36,0,1,,,,,0,,,60,81
19824,note_on,,,,,28,0,1,,,,,0,,,69,40
19864,control_change,,,,,40,0,1,,,64,72,0,,,,
19880,control_change,,,,,16,0,1,,,64,24,0,,,,
19928,control_change,,,,,48,0,1,,,64,127,0,,,,
19956,note_off,,,,,28,0,1,,,,,0,,,69,0
19972,note_on,,,,,0,0,1,,,,,0,,,63,55
19972,note_off,,,,,0,0,1,,,,,0,,,60,0
19972,note_off,,,,,16,0,1,,,,,0,,,57,0
20000,note_off,,,,,28,0,1,,,,,0,,,53,0
20064,note_off,,,,,64,0,1,,,,,0,,,63,0
20276,note_on,,,,,212,0,1,,,,,0,,,65,77
20328,control_change,,,,,0,0,1,,,64,88,0,,,,
20328,note_on,,,,,52,0,1,,,,,0,,,46,46
20344,control_change,,,,,16,0,1,,,64,0,0,,,,
20544,control_change,,,,,200,0,1,,,64,127,0,,,,
20556,note_on,,,,,12,0,1,,,,,0,,,62,51
20572,note_off,,,,,16,0,1,,,,,0,,,65,0
20648,note_off,,,,,76,0,1,,,,,0,,,62,0
20728,note_on,,,,,80,0,1,,,,,0,,,68,57
20784,note_off,,,,,56,0,1,,,,,0,,,46,0
20836,note_off,,,,,52,0,1,,,,,0,,,68,0
20900,note_on,,,,,64,0,1,,,,,0,,,77,59
20984,note_off,,,,,84,0,1,,,,,0,,,77,0
21048,note_on,,,,,64,0,1,,,,,0,,,72,53
21164,note_off,,,,,116,0,1,,,,,0,,,72,0
21172,note_on,,,,,8,0,1,,,,,0,,,68,49
21244,note_off,,,,,72,0,1,,,,,0,,,68,0
21344,note_on,,,,,100,0,1,,,,,0,,,34,48
21512,note_on,,,,,168,0,1,,,,,0,,,56,44
21656,note_off,,,,,144,0,1,,,,,0,,,56,0
21668,note_on,,,,,12,0,1,,,,,0,,,58,42
21800,note_off,,,,,132,0,1,,,,,0,,,58,0
21836,note_on,,,,,36,0,1,,,,,0,,,65,47
21896,note_off,,,,,60,0,1,,,,,0,,,34,0
21900,note_off,,,,,4,0,1,,,,,0,,,65,0
22024,note_on,,,,,124,0,1,,,,,0,,,53,77
22060,note_on,,,,,36,0,1,,,,,0,,,62,46
22116,note_off,,,,,56,0,1,,,,,0,,,53,0
22188,note_off,,,,,72,0,1,,,,,0,,,62,0
22212,note_on,,,,,24,0,1,,,,,0,,,58,45
22304,note_on,,,,,92,0,1,,,,,0,,,39,51
22316,note_off,,,,,12,0,1,,,,,0,,,58,0
22344,control_change,,,,,28,0,1,,,64,72,0,,,,
22356,control_change,,,,,12,0,1,,,64,0,0,,,,
22396,note_off,,,,,40,0,1,,,,,0,,,39,0
22408,note_on,,,,,12,0,1,,,,,0,,,53,78
22436,control_change,,,,,28,0,1,,,64,72,0,,,,
22452,control_change,,,,,16,0,1,,,64,127,0,,,,
22552,note_on,,,,,100,0,1,,,,,0,,,58,43
22648,note_off,,,,,96,0,1,,,,,0,,,53,0
22672,note_off,,,,,24,0,1,,,,,0,,,58,0
22700,note_on,,,,,28,0,1,,,,,0,,,61,52
22704,note_on,,,,,4,0,1,,,,,0,,,55,81
22832,note_off,,,,,128,0,1,,,,,0,,,61,0
22864,note_on,,,,,32,0,1,,,,,0,,,67,60
22980,note_off,,,,,116,0,1,,,,,0,,,67,0
22996,note_off,,,,,16,0,1,,,,,0,,,55,0
22996,note_on,,,,,0,0,1,,,,,0,,,56,81
23036,note_on,,,,,40,0,1,,,,,0,,,63,49
23156,note_off,,,,,120,0,1,,,,,0,,,63,0
23168,note_on,,,,,12,0,1,,,,,0,,,61,57
23244,note_off,,,,,76,0,1,,,,,0,,,61,0
23248,note_off,,,,,4,0,1,,,,,0,,,56,0
23284,note_on,,,,,36,0,1,,,,,0,,,51,63
23376,note_on,,,,,92,0,1,,,,,0,,,60,82
23428,control_change,,,,,52,0,1,,,64,72,0,,,,
23444,control_change,,,,,16,0,1,,,64,0,0,,,,
23524,note_on,,,,,80,0,1,,,,,0,,,61,53
23616,control_change,,,,,92,0,1,,,64,104,0,,,,
23628,control_change,,,,,12,0,1,,,64,127,0,,,,
23648,note_off,,,,,20,0,1,,,,,0,,,61,0
23668,note_on,,,,,20,0,1,,,,,0,,,63,55
23788,note_off,,,,,120,0,1,,,,,0,,,63,0
23828,note_on,,,,,40,0,1,,,,,0,,,67,48
24008,note_on,,,,,180,0,1,,,,,0,,,58,63
24024,note_off,,,,,16,0,1,,,,,0,,,67,0
24036,note_on,,,,,12,0,1,,,,,0,,,63,34
24052,note_off,,,,,16,0,1,,,,,0,,,60,0
24140,note_off,,,,,88,0,1,,,,,0,,,58,0
24144,note_off,,,,,4,0,1,,,,,0,,,51,0
24196,note_off,,,,,52,0,1,,,,,0,,,63,0
24204,note_on,,,,,8,0,1,,,,,0,,,61,43
24284,note_off,,,,,80,0,1,,,,,0,,,61,0
24400,note_on,,,,,116,0,1,,,,,0,,,56,61
24428,note_on,,,,,28,0,1,,,,,0,,,44,40
24528,control_change,,,,,100,0,1,,,64,56,0,,,,
24544,control_change,,,,,16,0,1,,,64,0,0,,,,
24568,note_on,,,,,24,0,1,,,,,0,,,60,44
24680,note_off,,,,,112,0,1,,,,,0,,,60,0
24716,control_change,,,,,36,0,1,,,64,72,0,,,,
24724,note_on,,,,,8,0,1,,,,,0,,,63,43
24728,control_change,,,,,4,0,1,,,64,127,0,,,,
24856,note_off,,,,,128,0,1,,,,,0,,,63,0
24876,note_on,,,,,20,0,1,,,,,0,,,68,45
24904,note_off,,,,,28,0,1,,,,,0,,,56,0
24956,note_off,,,,,52,0,1,,,,,0,,,44,0
24988,note_off,,,,,32,0,1,,,,,0,,,68,0
25020,note_on,,,,,32,0,1,,,,,0,,,63,45
25156,note_off,,,,,136,0,1,,,,,0,,,63,0
25176,note_on,,,,,20,0,1,,,,,0,,,60,49
25276,note_off,,,,,100,0,1,,,,,0,,,60,0
25352,note_on,,,,,76,0,1,,,,,0,,,32,39
25476,note_off,,,,,124,0,1,,,,,0,,,32,0
25524,note_on,,,,,48,0,1,,,,,0,,,60,48
25672,note_off,,,,,148,0,1,,,,,0,,,60,0
