tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
2784,note_on,,,,,32,0,2,,,,,1,,,46,127
2816,note_off,,,,,128,0,1,,,,,0,,,55,80
2848,note_off,,,,,64,0,2,,,,,1,,,46,81
2880,note_on,,,,,32,0,2,,,,,1,,,41,127
2880,note_on,,,,,64,0,1,,,,,0,,,52,125
2944,note_off,,,,,64,0,2,,,,,1,,,41,81
2976,note_on,,,,,32,0,2,,,,,1,,,46,127
3008,note_off,,,,,128,0,1,,,,,0,,,52,80
3040,note_off,,,,,64,0,2,,,,,1,,,46,81
3072,note_on,,,,,32,0,2,,,,,1,,,41,127
3072,note_on,,,,,64,0,1,,,,,0,,,55,125
3136,note_off,,,,,64,0,2,,,,,1,,,41,81
3168,note_on,,,,,32,0,2,,,,,1,,,46,127
3200,note_off,,,,,128,0,1,,,,,0,,,55,80
3232,note_off,,,,,64,0,2,,,,,1,,,46,81
3264,note_on,,,,,32,0,2,,,,,1,,,41,127
3264,note_on,,,,,64,0,1,,,,,0,,,53,125
3328,note_off,,,,,64,0,2,,,,,1,,,41,81
3360,note_on,,,,,32,0,2,,,,,1,,,46,127
3392,note_off,,,,,128,0,1,,,,,0,,,53,80
3424,note_off,,,,,64,0,2,,,,,1,,,46,81
3456,note_on,,,,,32,0,2,,,,,1,,,41,127
3520,note_off,,,,,64,0,2,,,,,1,,,41,81
3552,note_on,,,,,32,0,2,,,,,1,,,46,127
3616,note_off,,,,,64,0,2,,,,,1,,,46,81
3648,note_on,,,,,256,0,1,,,,,0,,,50,125
3648,note_on,,,,,32,0,2,,,,,1,,,41,127
3712,note_off,,,,,64,0,2,,,,,1,,,41,81
3744,note_on,,,,,32,0,2,,,,,1,,,46,127
3776,note_off,,,,,128,0,1,,,,,0,,,50,80
3808,note_off,,,,,64,0,2,,,,,1,,,46,81
3840,note_on,,,,,64,0,1,,,,,0,,,51,125
3840,note_on,,,,,32,0,2,,,,,1,,,41,127
3904,note_off,,,,,64,0,2,,,,,1,,,41,81
3936,note_on,,,,,32,0,2,,,,,1,,,46,127
3968,note_off,,,,,128,0,1,,,,,0,,,51,80
4000,note_off,,,,,64,0,2,,,,,1,,,46,81
4032,note_on,,,,,64,0,1,,,,,0,,,52,125
4032,note_on,,,,,32,0,2,,,,,1,,,41,127
4096,note_off,,,,,64,0,2,,,,,1,,,41,81
4128,note_on,,,,,32,0,2,,,,,1,,,46,127
4160,note_off,,,,,128,0,1,,,,,0,,,52,80
4192,note_off,,,,,64,0,2,,,,,1,,,46,81
4224,note_on,,,,,32,0,2,,,,,1,,,41,127
4224,note_on,,,,,64,0,1,,,,,0,,,55,125
4288,note_off,,,,,64,0,2,,,,,1,,,41,81
4320,note_on,,,,,32,0,2,,,,,1,,,46,127
4352,note_off,,,,,128,0,1,,,,,0,,,55,80
4384,note_off,,,,,64,0,2,,,,,1,,,46,81
4416,note_on,,,,,64,0,1,,,,,0,,,53,125
4416,note_on,,,,,32,0,2,,,,,1,,,41,127
4480,note_off,,,,,64,0,2,,,,,1,,,41,81
4512,note_on,,,,,32,0,2,,,,,1,,,46,127
4544,note_off,,,,,128,0,1,,,,,0,,,53,80
4576,note_off,,,,,64,0,2,,,,,1,,,46,81
4608,note_on,,,,,32,0,2,,,,,1,,,41,127
4672,note_off,,,,,64,0,2,,,,,1,,,41,81
4704,note_on,,,,,32,0,2,,,,,1,,,46,127
4768,note_off,,,,,64,0,2,,,,,1,,,46,81
4800,note_on,,,,,32,0,2,,,,,1,,,41,127
4800,note_on,,,,,256,0,1,,,,,0,,,65,125
4864,note_off,,,,,64,0,2,,,,,1,,,41,81
4896,note_on,,,,,32,0,2,,,,,1,,,46,127
4928,note_off,,,,,128,0,1,,,,,0,,,65,80
4960,note_off,,,,,64,0,2,,,,,1,,,46,81
4992,note_on,,,,,32,0,2,,,,,1,,,41,127
4992,note_on,,,,,64,0,1,,,,,0,,,70,125
5056,note_off,,,,,64,0,2,,,,,1,,,41,81
5088,note_on,,,,,32,0,2,,,,,1,,,46,127
5120,note_off,,,,,128,0,1,,,,,0,,,70,80
5152,note_off,,,,,64,0,2,,,,,1,,,46,81
5184,note_on,,,,,0,0,1,,,,,0,,,70,125
5184,note_on,,,,,32,0,2,,,,,1,,,41,127
5184,note_on,,,,,64,0,1,,,,,0,,,65,125
5184,note_on,,,,,0,0,1,,,,,0,,,77,125
5248,note_off,,,,,64,0,2,,,,,1,,,41,81
5280,note_on,,,,,32,0,2,,,,,1,,,46,127
5344,note_off,,,,,64,0,2,,,,,1,,,46,81
5376,note_on,,,,,32,0,2,,,,,1,,,41,127
5440,note_off,,,,,64,0,2,,,,,1,,,41,81
5440,note_off,,,,,256,0,1,,,,,0,,,77,80
5472,note_on,,,,,32,0,2,,,,,1,,,46,127
5536,note_off,,,,,64,0,2,,,,,1,,,46,81
5568,note_off,,,,,128,0,1,,,,,0,,,65,80
5568,note_off,,,,,0,0,1,,,,,0,,,70,80
5568,note_on,,,,,0,0,1,,,,,0,,,74,125
5568,note_on,,,,,32,0,2,,,,,1,,,41,127
5632,note_off,,,,,64,0,2,,,,,1,,,41,81
5664,note_on,,,,,32,0,2,,,,,1,,,46,127
5696,note_off,,,,,128,0,1,,,,,0,,,74,80
5728,note_off,,,,,64,0,2,,,,,1,,,46,81
5760,note_on,,,,,64,0,1,,,,,0,,,72,125
5760,note_on,,,,,32,0,2,,,,,1,,,41,127
5824,note_off,,,,,64,0,1,,,,,0,,,72,80
5824,note_off,,,,,64,0,2,,,,,1,,,41,81
5856,note_on,,,,,32,0,1,,,,,0,,,74,125
5856,note_on,,,,,32,0,2,,,,,1,,,46,127
5920,note_off,,,,,64,0,2,,,,,1,,,46,81
5920,note_off,,,,,64,0,1,,,,,0,,,74,80
5952,note_on,,,,,32,0,2,,,,,1,,,41,127
5952,note_on,,,,,32,0,1,,,,,0,,,72,125
6016,note_off,,,,,64,0,2,,,,,1,,,41,81
6048,note_on,,,,,32,0,2,,,,,1,,,46,127
6080,note_off,,,,,128,0,1,,,,,0,,,72,80
6112,note_off,,,,,64,0,2,,,,,1,,,46,81
6144,note_on,,,,,32,0,2,,,,,1,,,41,127
6144,note_on,,,,,64,0,1,,,,,0,,,70,125
6208,note_off,,,,,64,0,2,,,,,1,,,41,81
6240,note_on,,,,,32,0,2,,,,,1,,,46,127
6272,note_off,,,,,128,0,1,,,,,0,,,70,80
6304,note_off,,,,,64,0,2,,,,,1,,,46,81
6336,note_on,,,,,32,0,2,,,,,1,,,41,127
6336,note_on,,,,,64,0,1,,,,,0,,,69,125
6400,note_off,,,,,64,0,1,,,,,0,,,69,80
6400,note_off,,,,,64,0,2,,,,,1,,,41,81
6432,note_on,,,,,32,0,2,,,,,1,,,46,127
6432,note_on,,,,,32,0,1,,,,,0,,,70,125
6496,note_off,,,,,64,0,2,,,,,1,,,46,81
6496,note_off,,,,,64,0,1,,,,,0,,,70,80
6528,note_on,,,,,32,0,2,,,,,1,,,41,127
6528,note_on,,,,,32,0,1,,,,,0,,,69,125
6592,note_off,,,,,64,0,2,,,,,1,,,41,81
6624,note_on,,,,,32,0,2,,,,,1,,,46,127
6656,note_off,,,,,128,0,1,,,,,0,,,69,80
6688,note_off,,,,,64,0,2,,,,,1,,,46,81
6720,note_on,,,,,32,0,2,,,,,1,,,41,127
6720,note_on,,,,,64,0,1,,,,,0,,,67,125
6784,note_off,,,,,64,0,2,,,,,1,,,41,81
6816,note_on,,,,,32,0,2,,,,,1,,,46,127
6848,note_off,,,,,128,0,1,,,,,0,,,67,80
6880,note_off,,,,,64,0,2,,,,,1,,,46,81
6912,note_on,,,,,32,0,2,,,,,1,,,41,127
6912,note_on,,,,,64,0,1,,,,,0,,,66,125
6976,note_off,,,,,64,0,2,,,,,1,,,41,81
7008,note_on,,,,,32,0,2,,,,,1,,,46,127
7040,note_off,,,,,128,0,1,,,,,0,,,66,80
7072,note_off,,,,,64,0,2,,,,,1,,,46,81
7104,note_on,,,,,32,0,2,,,,,1,,,41,127
7104,note_on,,,,,64,0,1,,,,,0,,,69,125
7168,note_off,,,,,64,0,2,,,,,1,,,41,81
7200,note_on,,,,,32,0,2,,,,,1,,,46,127
7232,note_off,,,,,128,0,1,,,,,0,,,69,80
7264,note_off,,,,,64,0,2,,,,,1,,,46,81
7296,note_on,,,,,64,0,1,,,,,0,,,67,125
7296,note_on,,,,,32,0,2,,,,,1,,,41,127
7360,note_off,,,,,64,0,2,,,,,1,,,41,81
7392,note_on,,,,,32,0,2,,,,,1,,,46,127
7424,note_off,,,,,128,0,1,,,,,0,,,67,80
7456,note_off,,,,,64,0,2,,,,,1,,,46,81
7488,note_on,,,,,64,0,1,,,,,0,,,64,125
7488,note_on,,,,,32,0,2,,,,,1,,,41,127
7552,note_off,,,,,64,0,2,,,,,1,,,41,81
7584,note_on,,,,,32,0,2,,,,,1,,,46,127
7616,note_off,,,,,128,0,1,,,,,0,,,64,80
7648,note_off,,,,,64,0,2,,,,,1,,,46,81
7680,note_on,,,,,32,0,2,,,,,1,,,41,127
7680,note_on,,,,,64,0,1,,,,,0,,,67,125
7744,note_off,,,,,64,0,2,,,,,1,,,41,81
7776,note_on,,,,,32,0,2,,,,,1,,,46,127
7808,note_off,,,,,128,0,1,,,,,0,,,67,80
7840,note_off,,,,,64,0,2,,,,,1,,,46,81
7872,note_on,,,,,32,0,2,,,,,1,,,41,127
7872,note_on,,,,,64,0,1,,,,,0,,,65,125
7936,note_off,,,,,64,0,2,,,,,1,,,41,81
7968,note_on,,,,,32,0,2,,,,,1,,,46,127
8000,note_off,,,,,128,0,1,,,,,0,,,65,80
8032,note_off,,,,,64,0,2,,,,,1,,,46,81
8064,note_on,,,,,32,0,2,,,,,1,,,41,127
8128,note_off,,,,,64,0,2,,,,,1,,,41,81
8160,note_on,,,,,32,0,2,,,,,1,,,46,127
8224,note_off,,,,,64,0,2,,,,,1,,,46,81
8256,note_on,,,,,256,0,1,,,,,0,,,50,125
8256,note_on,,,,,32,0,2,,,,,1,,,41,127
8320,note_off,,,,,64,0,2,,,,,1,,,41,81
8352,note_on,,,,,32,0,2,,,,,1,,,46,127
8384,note_off,,,,,128,0,1,,,,,0,,,50,80
8416,note_off,,,,,64,0,2,,,,,1,,,46,81
8448,note_on,,,,,64,0,1,,,,,0,,,51,125
8448,note_on,,,,,32,0,2,,,,,1,,,41,127
8512,note_off,,,,,64,0,2,,,,,1,,,41,81
8544,note_on,,,,,32,0,2,,,,,1,,,46,127
8576,note_off,,,,,128,0,1,,,,,0,,,51,80
8608,note_off,,,,,64,0,2,,,,,1,,,46,81
8640,note_on,,,,,32,0,2,,,,,1,,,41,127
8640,note_on,,,,,64,0,1,,,,,0,,,52,125
8704,note_off,,,,,64,0,2,,,,,1,,,41,81
8736,note_on,,,,,32,0,2,,,,,1,,,46,127
8768,note_off,,,,,128,0,1,,,,,0,,,52,80
8800,note_off,,,,,64,0,2,,,,,1,,,46,81
8832,note_on,,,,,32,0,2,,,,,1,,,41,127
8832,note_on,,,,,64,0,1,,,,,0,,,55,125
8896,note_off,,,,,64,0,2,,,,,1,,,41,81
8928,note_on,,,,,32,0,2,,,,,1,,,46,127
8960,note_off,,,,,128,0,1,,,,,0,,,55,80
8992,note_off,,,,,64,0,2,,,,,1,,,46,81
9024,note_on,,,,,64,0,1,,,,,0,,,53,125
9024,note_on,,,,,32,0,2,,,,,1,,,41,127
9088,note_off,,,,,64,0,2,,,,,1,,,41,81
9120,note_on,,,,,32,0,2,,,,,1,,,46,127
9152,note_off,,,,,128,0,1,,,,,0,,,53,80
9184,note_off,,,,,64,0,2,,,,,1,,,46,81
9216,note_on,,,,,32,0,2,,,,,1,,,41,127
9344,note_off,,,,,128,0,2,,,,,1,,,41,81
9504,note_on,,,,,352,0,1,,,,,0,,,65,125
9600,note_on,,,,,96,0,1,,,,,0,,,58,125
9632,note_off,,,,,32,0,1,,,,,0,,,65,80
9664,note_off,,,,,32,0,1,,,,,0,,,58,80
9696,note_on,,,,,32,0,1,,,,,0,,,62,125
9760,note_off,,,,,64,0,1,,,,,0,,,62,80
9792,note_on,,,,,448,0,2,,,,,1,,,50,127
9792,note_on,,,,,32,0,1,,,,,0,,,65,125
9792,note_on,,,,,0,0,2,,,,,1,,,58,127
9856,note_off,,,,,64,0,1,,,,,0,,,65,80
9888,note_on,,,,,32,0,1,,,,,0,,,62,125
9920,note_off,,,,,0,0,2,,,,,1,,,58,81
9920,note_off,,,,,128,0,2,,,,,1,,,50,81
9952,note_off,,,,,64,0,1,,,,,0,,,62,80
9984,note_on,,,,,32,0,1,,,,,0,,,58,125
10048,note_off,,,,,64,0,1,,,,,0,,,58,80
10080,note_on,,,,,32,0,1,,,,,0,,,53,125
10144,note_off,,,,,64,0,1,,,,,0,,,53,80
10176,note_on,,,,,32,0,1,,,,,0,,,58,125
10240,note_off,,,,,64,0,1,,,,,0,,,58,80
10272,note_on,,,,,32,0,1,,,,,0,,,62,125
10336,note_off,,,,,64,0,1,,,,,0,,,62,80
10368,note_on,,,,,32,0,1,,,,,0,,,65,125
10368,note_on,,,,,448,0,2,,,,,1,,,49,127
10368,note_on,,,,,0,0,2,,,,,1,,,58,127
10432,note_off,,,,,64,0,1,,,,,0,,,65,80
10464,note_on,,,,,32,0,1,,,,,0,,,64,125
10496,note_off,,,,,0,0,2,,,,,1,,,58,81
10496,note_off,,,,,128,0,2,,,,,1,,,49,81
10528,note_off,,,,,64,0,1,,,,,0,,,64,80
10560,note_on,,,,,32,0,1,,,,,0,,,58,125
10624,note_off,,,,,64,0,1,,,,,0,,,58,80
10656,note_on,,,,,32,0,1,,,,,0,,,55,125
10720,note_off,,,,,64,0,1,,,,,0,,,55,80
10752,note_on,,,,,32,0,1,,,,,0,,,58,125
10816,note_off,,,,,64,0,1,,,,,0,,,58,80
10848,note_on,,,,,32,0,1,,,,,0,,,63,125
10912,note_off,,,,,64,0,1,,,,,0,,,63,80
10944,note_on,,,,,32,0,1,,,,,0,,,65,125
10944,note_on,,,,,0,0,2,,,,,1,,,62,127
10944,note_on,,,,,448,0,2,,,,,1,,,70,127
11008,note_off,,,,,64,0,1,,,,,0,,,65,80
11040,note_on,,,,,32,0,1,,,,,0,,,77,125
11072,note_off,,,,,128,0,2,,,,,1,,,70,81
11072,note_off,,,,,0,0,2,,,,,1,,,62,81
11104,note_off,,,,,64,0,1,,,,,0,,,77,80
11136,note_on,,,,,32,0,1,,,,,0,,,74,125
11200,note_off,,,,,64,0,1,,,,,0,,,74,80
11232,note_on,,,,,32,0,1,,,,,0,,,70,125
11296,note_off,,,,,64,0,1,,,,,0,,,70,80
11328,note_on,,,,,32,0,1,,,,,0,,,65,125
11392,note_off,,,,,64,0,1,,,,,0,,,65,80
11424,note_on,,,,,32,0,1,,,,,0,,,70,125
11488,note_off,,,,,64,0,1,,,,,0,,,70,80
11520,note_on,,,,,32,0,1,,,,,0,,,77,125
11520,note_on,,,,,0,0,2,,,,,1,,,70,127
11520,note_on,,,,,448,0,2,,,,,1,,,60,127
11584,note_off,,,,,64,0,1,,,,,0,,,77,80
11616,note_on,,,,,32,0,1,,,,,0,,,76,125
11648,note_off,,,,,0,0,2,,,,,1,,,70,81
11648,note_off,,,,,128,0,2,,,,,1,,,60,81
11680,note_off,,,,,64,0,1,,,,,0,,,76,80
11712,note_on,,,,,32,0,1,,,,,0,,,70,125
11776,note_off,,,,,64,0,1,,,,,0,,,70,80
11808,note_on,,,,,32,0,1,,,,,0,,,67,125
11872,note_off,,,,,64,0,1,,,,,0,,,67,80
11904,note_on,,,,,32,0,1,,,,,0,,,70,125
11968,note_off,,,,,64,0,1,,,,,0,,,70,80
12000,note_on,,,,,32,0,1,,,,,0,,,76,125
12064,note_off,,,,,64,0,1,,,,,0,,,76,80
12096,note_on,,,,,0,0,2,,,,,1,,,82,127
12096,note_on,,,,,448,0,2,,,,,1,,,74,127
12096,note_on,,,,,32,0,1,,,,,0,,,77,125
12160,note_off,,,,,64,0,1,,,,,0,,,77,80
12192,note_on,,,,,32,0,1,,,,,0,,,89,125
12224,note_off,,,,,0,0,2,,,,,1,,,82,81
12224,note_off,,,,,128,0,2,,,,,1,,,74,81
12256,note_off,,,,,64,0,1,,,,,0,,,89,80
12288,note_on,,,,,32,0,1,,,,,0,,,86,125
12352,note_off,,,,,64,0,1,,,,,0,,,86,80
12384,note_on,,,,,32,0,1,,,,,0,,,82,125
12448,note_off,,,,,64,0,1,,,,,0,,,82,80
12480,note_on,,,,,32,0,1,,,,,0,,,77,125
12544,note_off,,,,,64,0,1,,,,,0,,,77,80
12576,note_on,,,,,32,0,1,,,,,0,,,82,125
12640,note_off,,,,,64,0,1,,,,,0,,,82,80
12672,note_on,,,,,32,0,1,,,,,0,,,89,125
12672,note_on,,,,,448,0,2,,,,,1,,,73,127
12672,note_on,,,,,0,0,2,,,,,1,,,82,127
12736,note_off,,,,,64,0,1,,,,,0,,,89,80
12768,note_on,,,,,32,0,1,,,,,0,,,88,125
12800,note_off,,,,,128,0,2,,,,,1,,,73,81
12800,note_off,,,,,0,0,2,,,,,1,,,82,81
12832,note_off,,,,,64,0,1,,,,,0,,,88,80
12864,note_on,,,,,32,0,1,,,,,0,,,82,125
12928,note_off,,,,,64,0,1,,,,,0,,,82,80
12960,note_on,,,,,32,0,1,,,,,0,,,79,125
13024,note_off,,,,,64,0,1,,,,,0,,,79,80
13056,note_on,,,,,32,0,1,,,,,0,,,82,125
13120,note_off,,,,,64,0,1,,,,,0,,,82,80
13152,note_on,,,,,32,0,1,,,,,0,,,88,125
13216,note_off,,,,,64,0,1,,,,,0,,,88,80
13248,note_on,,,,,448,0,2,,,,,1,,,73,127
13248,note_on,,,,,0,0,2,,,,,1,,,82,127
13248,note_on,,,,,32,0,1,,,,,0,,,89,125
13312,note_off,,,,,64,0,1,,,,,0,,,89,80
13344,note_on,,,,,32,0,1,,,,,0,,,88,125
13376,note_off,,,,,0,0,2,,,,,1,,,82,81
13376,note_off,,,,,128,0,2,,,,,1,,,73,81
13408,note_off,,,,,64,0,1,,,,,0,,,88,80
13440,note_on,,,,,32,0,1,,,,,0,,,82,125
13504,note_off,,,,,64,0,1,,,,,0,,,82,80
13536,note_on,,,,,32,0,1,,,,,0,,,79,125
13600,note_off,,,,,64,0,1,,,,,0,,,79,80
13632,note_on,,,,,32,0,1,,,,,0,,,82,125
13696,note_off,,,,,64,0,1,,,,,0,,,82,80
13728,note_on,,,,,32,0,1,,,,,0,,,88,125
13792,note_off,,,,,64,0,1,,,,,0,,,88,80
13824,note_on,,,,,448,0,2,,,,,1,,,73,127
13824,note_on,,,,,32,0,1,,,,,0,,,89,125
13824,note_on,,,,,0,0,2,,,,,1,,,82,127
13888,note_off,,,,,64,0,1,,,,,0,,,89,80
13920,note_on,,,,,32,0,1,,,,,0,,,88,125
13952,note_off,,,,,128,0,2,,,,,1,,,73,81
13952,note_off,,,,,0,0,2,,,,,1,,,82,81
13984,note_off,,,,,64,0,1,,,,,0,,,88,80
14016,note_on,,,,,32,0,1,,,,,0,,,82,125
14080,note_off,,,,,64,0,1,,,,,0,,,82,80
14112,note_on,,,,,32,0,1,,,,,0,,,79,125
14176,note_off,,,,,64,0,1,,,,,0,,,79,80
14208,note_on,,,,,32,0,1,,,,,0,,,82,125
14272,note_off,,,,,64,0,1,,,,,0,,,82,80
14304,note_on,,,,,32,0,1,,,,,0,,,85,125
14368,note_off,,,,,64,0,1,,,,,0,,,85,80
14400,note_on,,,,,32,0,1,,,,,0,,,88,125
14464,note_off,,,,,64,0,1,,,,,0,,,88,80
14496,note_on,,,,,32,0,1,,,,,0,,,89,125
14560,note_off,,,,,64,0,1,,,,,0,,,89,80
14592,note_on,,,,,32,0,1,,,,,0,,,91,125
14656,note_off,,,,,64,0,1,,,,,0,,,91,80
14688,note_on,,,,,32,0,1,,,,,0,,,94,125
14752,note_off,,,,,64,0,1,,,,,0,,,94,80
14784,note_on,,,,,32,0,1,,,,,0,,,97,125
14848,note_off,,,,,64,0,1,,,,,0,,,97,80
14880,note_on,,,,,32,0,1,,,,,0,,,98,125
14944,note_off,,,,,64,0,1,,,,,0,,,98,80
14976,note_on,,,,,32,0,1,,,,,0,,,101,125
15040,note_off,,,,,64,0,1,,,,,0,,,101,80
15072,note_on,,,,,32,0,1,,,,,0,,,100,125
15136,note_off,,,,,64,0,1,,,,,0,,,100,80
15168,note_on,,,,,32,0,1,,,,,0,,,97,125
15232,note_off,,,,,64,0,1,,,,,0,,,97,80
15264,note_on,,,,,32,0,1,,,,,0,,,94,125
15328,note_off,,,,,64,0,1,,,,,0,,,94,80
15360,note_on,,,,,32,0,1,,,,,0,,,91,125
15424,note_off,,,,,64,0,1,,,,,0,,,91,80
15456,note_on,,,,,32,0,1,,,,,0,,,89,125
15520,note_off,,,,,64,0,1,,,,,0,,,89,80
