tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
1056,note_on,96,0,4,,,,,,,,0,,,58,0
1056,note_on,0,0,4,,,,,,,,0,,,62,0
1077,set_tempo,353,1,0,,,,,,1113173,,,,,,
1080,note_on,72,0,3,,,,,,,,0,,,53,64
1080,control_change,24,0,4,,,,,,,,0,64,0,,
1149,control_change,69,0,4,,,,,,,,0,64,127,,
1195,set_tempo,118,1,0,,,,,,1069138,,,,,,
1200,note_on,51,0,4,,,,,,,,0,,,62,57
1200,note_on,0,0,4,,,,,,,,0,,,58,57
1296,note_on,0,0,4,,,,,,,,0,,,62,0
1296,note_on,96,0,4,,,,,,,,0,,,58,0
1320,note_on,24,0,4,,,,,,,,0,,,60,57
1320,note_on,0,0,4,,,,,,,,0,,,57,57
1368,note_on,288,0,3,,,,,,,,0,,,53,0
1416,note_on,96,0,4,,,,,,,,0,,,57,0
1416,note_on,0,0,4,,,,,,,,0,,,60,0
1435,set_tempo,240,1,0,,,,,,1069138,,,,,,
1440,control_change,24,0,4,,,,,,,,0,64,0,,
1440,note_on,0,0,4,,,,,,,,0,,,56,57
1440,note_on,72,0,3,,,,,,,,0,,,59,64
1497,control_change,57,0,4,,,,,,,,0,64,127,,
1536,note_on,39,0,4,,,,,,,,0,,,56,0
1560,note_on,24,0,4,,,,,,,,0,,,55,57
1614,set_tempo,179,1,0,,,,,,1055223,,,,,,
1656,note_on,96,0,4,,,,,,,,0,,,55,0
1675,set_tempo,61,1,0,,,,,,1015572,,,,,,
1680,note_on,0,0,4,,,,,,,,0,,,53,57
1680,set_tempo,5,1,0,,,,,,1028454,,,,,,
1680,note_on,24,0,4,,,,,,,,0,,,50,57
1706,set_tempo,26,1,0,,,,,,1041667,,,,,,
1728,note_on,288,0,3,,,,,,,,0,,,59,0
1732,set_tempo,26,1,0,,,,,,1055223,,,,,,
1758,set_tempo,26,1,0,,,,,,1069138,,,,,,
1776,note_on,0,0,4,,,,,,,,0,,,50,0
1776,note_on,96,0,4,,,,,,,,0,,,53,0
1784,set_tempo,26,1,0,,,,,,1083424,,,,,,
1800,note_on,72,0,3,,,,,,,,0,,,58,64
1800,note_on,24,0,4,,,,,,,,0,,,53,57
1800,note_on,0,0,4,,,,,,,,0,,,49,57
1810,set_tempo,26,1,0,,,,,,1098097,,,,,,
1841,set_tempo,31,1,0,,,,,,1113173,,,,,,
1867,set_tempo,26,1,0,,,,,,1128668,,,,,,
1893,set_tempo,26,1,0,,,,,,1144601,,,,,,
1896,note_on,96,0,4,,,,,,,,0,,,49,0
1896,note_on,0,0,4,,,,,,,,0,,,53,0
1920,set_tempo,27,1,0,,,,,,1160991,,,,,,
1920,note_on,0,0,4,,,,,,,,0,,,48,57
1920,note_on,24,0,4,,,,,,,,0,,,52,57
1946,set_tempo,26,1,0,,,,,,1177856,,,,,,
1972,set_tempo,26,1,0,,,,,,1195219,,,,,,
1992,note_on,192,0,3,,,,,,,,0,,,58,0
2002,set_tempo,30,1,0,,,,,,1213101,,,,,,
2016,note_on,96,0,4,,,,,,,,0,,,48,0
2016,note_on,0,0,4,,,,,,,,0,,,52,0
2029,set_tempo,27,1,0,,,,,,1231527,,,,,,
2040,note_on,0,0,4,,,,,,,,0,,,55,57
2040,note_on,48,0,3,,,,,,,,0,,,60,64
2040,note_on,24,0,4,,,,,,,,0,,,52,57
2055,set_tempo,26,1,0,,,,,,1250521,,,,,,
2081,set_tempo,26,1,0,,,,,,1270110,,,,,,
2107,set_tempo,26,1,0,,,,,,1290323,,,,,,
2133,set_tempo,26,1,0,,,,,,1311189,,,,,,
2136,note_on,0,0,4,,,,,,,,0,,,52,0
2136,note_on,96,0,4,,,,,,,,0,,,55,0
2136,note_on,96,0,3,,,,,,,,0,,,60,0
2160,control_change,24,0,4,,,,,,,,0,64,0,,
2160,note_on,0,0,4,,,,,,,,0,,,57,57
2160,note_on,0,0,4,,,,,,,,0,,,53,57
2164,set_tempo,31,1,0,,,,,,1028454,,,,,,
2233,control_change,73,0,4,,,,,,,,0,64,127,,
2256,note_on,23,0,4,,,,,,,,0,,,53,0
2256,note_on,0,0,4,,,,,,,,0,,,57,0
2280,note_on,144,0,3,,,,,,,,0,,,53,64
2400,note_on,0,0,4,,,,,,,,0,,,69,57
2400,note_on,144,0,4,,,,,,,,0,,,65,57
2496,note_on,96,0,4,,,,,,,,0,,,69,0
2496,note_on,0,0,4,,,,,,,,0,,,65,0
2517,set_tempo,353,1,0,,,,,,1055223,,,,,,
2520,note_on,2520,0,2,,,,,,,,0,,,69,72
2520,note_on,0,0,4,,,,,,,,0,,,64,57
2520,note_on,24,0,4,,,,,,,,0,,,67,57
2520,note_on,0,0,2,,,,,,,,0,,,81,72
2570,set_tempo,53,1,0,,,,,,1069138,,,,,,
2616,note_on,0,0,4,,,,,,,,0,,,67,0
2616,note_on,96,0,4,,,,,,,,0,,,64,0
2622,set_tempo,52,1,0,,,,,,1083424,,,,,,
2640,note_on,24,0,4,,,,,,,,0,,,65,57
2640,note_on,0,0,4,,,,,,,,0,,,62,57
2653,control_change,13,0,4,,,,,,,,0,64,0,,
2664,note_on,384,0,3,,,,,,,,0,,,53,0
2674,set_tempo,52,1,0,,,,,,1098097,,,,,,
2720,control_change,67,0,4,,,,,,,,0,64,127,,
2722,set_tempo,48,1,0,,,,,,1113173,,,,,,
2736,note_on,16,0,4,,,,,,,,0,,,62,0
2736,note_on,0,0,4,,,,,,,,0,,,65,0
2760,note_on,96,0,3,,,,,,,,0,,,53,64
2775,set_tempo,53,1,0,,,,,,1128668,,,,,,
2827,set_tempo,52,1,0,,,,,,1144601,,,,,,
2875,set_tempo,48,1,0,,,,,,1015572,,,,,,
2880,note_on,144,0,4,,,,,,,,0,,,62,57
2880,note_on,0,0,4,,,,,,,,0,,,65,57
2976,note_on,96,0,4,,,,,,,,0,,,65,0
2976,note_on,0,0,4,,,,,,,,0,,,62,0
3000,note_on,24,0,4,,,,,,,,0,,,64,57
3000,note_on,0,0,4,,,,,,,,0,,,60,57
3096,note_on,96,0,4,,,,,,,,0,,,60,0
3096,note_on,0,0,4,,,,,,,,0,,,64,0
3120,note_on,0,0,4,,,,,,,,0,,,58,57
3120,note_on,24,0,4,,,,,,,,0,,,62,57
3168,note_on,408,0,3,,,,,,,,0,,,53,0
3168,note_on,648,0,2,,,,,,,,0,,,81,0
3168,note_on,0,0,2,,,,,,,,0,,,69,0
3216,note_on,96,0,4,,,,,,,,0,,,58,0
3216,note_on,0,0,4,,,,,,,,0,,,62,0
3240,note_on,72,0,2,,,,,,,,0,,,82,72
3240,note_on,72,0,3,,,,,,,,0,,,53,64
3240,note_on,0,0,2,,,,,,,,0,,,70,72
3269,control_change,53,0,4,,,,,,,,0,64,0,,
3320,control_change,51,0,4,,,,,,,,0,64,127,,
3360,note_on,0,0,4,,,,,,,,0,,,62,57
3360,note_on,40,0,4,,,,,,,,0,,,58,57
3432,note_on,0,0,2,,,,,,,,0,,,82,0
3432,note_on,192,0,2,,,,,,,,0,,,70,0
3456,note_on,0,0,4,,,,,,,,0,,,58,0
3456,note_on,96,0,4,,,,,,,,0,,,62,0
3480,note_on,48,0,2,,,,,,,,0,,,72,72
3480,note_on,24,0,4,,,,,,,,0,,,60,57
3480,note_on,0,0,2,,,,,,,,0,,,84,72
3480,note_on,0,0,4,,,,,,,,0,,,57,57
3528,note_on,288,0,3,,,,,,,,0,,,53,0
3576,note_on,0,0,4,,,,,,,,0,,,60,0
3576,note_on,0,0,2,,,,,,,,0,,,72,0
3576,note_on,96,0,2,,,,,,,,0,,,84,0
3576,note_on,96,0,4,,,,,,,,0,,,57,0
3600,note_on,0,0,2,,,,,,,,0,,,86,72
3600,note_on,72,0,3,,,,,,,,0,,,59,54
3600,control_change,24,0,4,,,,,,,,0,64,0,,
3600,note_on,0,0,4,,,,,,,,0,,,56,57
3600,note_on,24,0,2,,,,,,,,0,,,74,72
3669,control_change,69,0,4,,,,,,,,0,64,127,,
3696,note_on,27,0,4,,,,,,,,0,,,56,0
3720,note_on,24,0,4,,,,,,,,0,,,55,57
3792,note_on,192,0,2,,,,,,,,0,,,86,0
3792,note_on,0,0,2,,,,,,,,0,,,74,0
3816,note_on,96,0,4,,,,,,,,0,,,55,0
3840,note_on,24,0,4,,,,,,,,0,,,53,57
3840,note_on,48,0,2,,,,,,,,0,,,89,72
3840,note_on,0,0,4,,,,,,,,0,,,50,57
3840,note_on,0,0,2,,,,,,,,0,,,77,72
3844,set_tempo,969,1,0,,,,,,1028454,,,,,,
3870,set_tempo,26,1,0,,,,,,1041667,,,,,,
3888,note_on,288,0,3,,,,,,,,0,,,59,0
3892,set_tempo,22,1,0,,,,,,1055223,,,,,,
3918,set_tempo,26,1,0,,,,,,1069138,,,,,,
3936,note_on,96,0,2,,,,,,,,0,,,77,0
3936,note_on,0,0,4,,,,,,,,0,,,53,0
3936,note_on,96,0,4,,,,,,,,0,,,50,0
3936,note_on,0,0,2,,,,,,,,0,,,89,0
3940,set_tempo,22,1,0,,,,,,1083424,,,,,,
3949,control_change,13,0,4,,,,,,,,0,64,0,,
3960,note_on,0,0,2,,,,,,,,0,,,88,72
3960,note_on,72,0,3,,,,,,,,0,,,58,54
3960,note_on,11,0,4,,,,,,,,0,,,49,57
3960,note_on,0,0,4,,,,,,,,0,,,53,57
3960,note_on,24,0,2,,,,,,,,0,,,76,72
3962,set_tempo,22,1,0,,,,,,1098097,,,,,,
3983,control_change,23,0,4,,,,,,,,0,64,127,,
3988,set_tempo,26,1,0,,,,,,1113173,,,,,,
4010,set_tempo,22,1,0,,,,,,1128668,,,,,,
4036,set_tempo,26,1,0,,,,,,1144601,,,,,,
4056,note_on,73,0,4,,,,,,,,0,,,53,0
4056,note_on,0,0,4,,,,,,,,0,,,49,0
4058,set_tempo,22,1,0,,,,,,1160991,,,,,,
4080,set_tempo,22,1,0,,,,,,1177856,,,,,,
4080,note_on,24,0,4,,,,,,,,0,,,52,57
4080,note_on,0,0,4,,,,,,,,0,,,48,57
4106,set_tempo,26,1,0,,,,,,1195219,,,,,,
4128,set_tempo,22,1,0,,,,,,1213101,,,,,,
4152,note_on,192,0,2,,,,,,,,0,,,88,0
4152,note_on,192,0,3,,,,,,,,0,,,58,0
4152,note_on,0,0,2,,,,,,,,0,,,76,0
4154,set_tempo,26,1,0,,,,,,1231527,,,,,,
4176,note_on,0,0,4,,,,,,,,0,,,52,0
4176,set_tempo,22,1,0,,,,,,1250521,,,,,,
4176,note_on,96,0,4,,,,,,,,0,,,48,0
4197,set_tempo,21,1,0,,,,,,1270110,,,,,,
4200,note_on,48,0,3,,,,,,,,0,,,60,54
4200,note_on,48,0,2,,,,,,,,0,,,91,72
4200,note_on,24,0,4,,,,,,,,0,,,52,57
4200,note_on,0,0,2,,,,,,,,0,,,79,72
4224,set_tempo,27,1,0,,,,,,1290323,,,,,,
4245,set_tempo,21,1,0,,,,,,1311189,,,,,,
4272,set_tempo,27,1,0,,,,,,1332741,,,,,,
4293,set_tempo,21,1,0,,,,,,1355014,,,,,,
4296,note_on,96,0,4,,,,,,,,0,,,52,0
4296,note_on,96,0,3,,,,,,,,0,,,60,0
4296,note_on,96,0,2,,,,,,,,0,,,79,0
4296,note_on,0,0,2,,,,,,,,0,,,91,0
4315,set_tempo,22,1,0,,,,,,1003009,,,,,,
4320,note_on,0,0,2,,,,,,,,0,,,81,72
4320,note_on,0,0,4,,,,,,,,0,,,57,57
4320,control_change,24,0,4,,,,,,,,0,64,0,,
4320,note_on,0,0,4,,,,,,,,0,,,53,57
4320,note_on,24,0,2,,,,,,,,0,,,93,72
4373,control_change,53,0,4,,,,,,,,0,64,127,,
4416,note_on,0,0,4,,,,,,,,0,,,57,0
4416,note_on,43,0,4,,,,,,,,0,,,53,0
4440,note_on,144,0,3,,,,,,,,0,,,45,64
4560,note_on,0,0,4,,,,,,,,0,,,53,57
4560,note_on,144,0,4,,,,,,,,0,,,57,57
4608,note_on,0,0,2,,,,,,,,0,,,93,0
4608,note_on,288,0,2,,,,,,,,0,,,81,0
4656,note_on,96,0,4,,,,,,,,0,,,53,0
4656,note_on,0,0,4,,,,,,,,0,,,57,0
4680,note_on,72,0,2,,,,,,,,0,,,93,72
4680,note_on,0,0,2,,,,,,,,0,,,81,72
4680,note_on,0,0,4,,,,,,,,0,,,55,57
4680,note_on,24,0,4,,,,,,,,0,,,52,57
4776,note_on,0,0,4,,,,,,,,0,,,52,0
4776,note_on,96,0,4,,,,,,,,0,,,55,0
4800,note_on,0,0,4,,,,,,,,0,,,50,57
4800,note_on,24,0,4,,,,,,,,0,,,53,57
4824,note_on,384,0,3,,,,,,,,0,,,45,0
4896,note_on,0,0,4,,,,,,,,0,,,53,0
4896,note_on,96,0,4,,,,,,,,0,,,50,0
4920,note_on,96,0,3,,,,,,,,0,,,45,64
4967,control_change,71,0,4,,,,,,,,0,64,0,,
5040,note_on,0,0,4,,,,,,,,0,,,49,57
5040,note_on,0,0,4,,,,,,,,0,,,52,57
5040,control_change,73,0,4,,,,,,,,0,64,127,,
5136,note_on,216,0,3,,,,,,,,0,,,45,0
5136,note_on,96,0,4,,,,,,,,0,,,49,0
5136,note_on,0,0,4,,,,,,,,0,,,52,0
5160,note_on,24,0,3,,,,,,,,0,,,45,64
5173,control_change,37,0,4,,,,,,,,0,64,0,,
5231,control_change,58,0,4,,,,,,,,0,64,127,,
5232,note_on,0,0,2,,,,,,,,0,,,93,0
5232,note_on,552,0,2,,,,,,,,0,,,81,0
5280,note_on,0,0,4,,,,,,,,0,,,55,57
5280,note_on,49,0,4,,,,,,,,0,,,58,57
5280,note_on,48,0,2,,,,,,,,0,,,81,72
5280,note_on,0,0,2,,,,,,,,0,,,93,72
5376,note_on,96,0,2,,,,,,,,0,,,93,0
5376,note_on,0,0,4,,,,,,,,0,,,58,0
5376,note_on,0,0,2,,,,,,,,0,,,81,0
5376,note_on,96,0,4,,,,,,,,0,,,55,0
5400,note_on,0,0,2,,,,,,,,0,,,83,72
5400,note_on,24,0,4,,,,,,,,0,,,57,57
5400,note_on,0,0,4,,,,,,,,0,,,53,57
5400,note_on,24,0,2,,,,,,,,0,,,95,72
5496,note_on,96,0,4,,,,,,,,0,,,53,0
5496,note_on,0,0,4,,,,,,,,0,,,57,0
5520,note_on,0,0,4,,,,,,,,0,,,52,57
5520,note_on,24,0,4,,,,,,,,0,,,55,57
5544,note_on,384,0,3,,,,,,,,0,,,45,0
5592,note_on,192,0,2,,,,,,,,0,,,83,0
5592,note_on,0,0,2,,,,,,,,0,,,95,0
5616,note_on,96,0,4,,,,,,,,0,,,52,0
5616,note_on,0,0,4,,,,,,,,0,,,55,0
5640,note_on,24,0,4,,,,,,,,0,,,45,57
5640,note_on,48,0,2,,,,,,,,0,,,97,72
5640,note_on,0,0,2,,,,,,,,0,,,85,72
5736,note_on,96,0,4,,,,,,,,0,,,45,0
5736,note_on,0,0,2,,,,,,,,0,,,97,0
5736,note_on,96,0,2,,,,,,,,0,,,85,0
5760,note_on,24,0,2,,,,,,,,0,,,98,72
5760,note_on,0,0,2,,,,,,,,0,,,86,72
5760,control_change,24,0,4,,,,,,,,0,64,0,,
5760,note_on,0,0,4,,,,,,,,0,,,50,57
5760,note_on,0,0,4,,,,,,,,0,,,53,57
5847,control_change,87,0,4,,,,,,,,0,64,127,,
5856,note_on,0,0,4,,,,,,,,0,,,50,0
5856,note_on,9,0,4,,,,,,,,0,,,53,0
5880,note_on,24,0,4,,,,,,,,0,,,38,57
5952,note_on,0,0,2,,,,,,,,0,,,98,0
5952,note_on,192,0,2,,,,,,,,0,,,86,0
5976,note_on,96,0,4,,,,,,,,0,,,38,0
6000,note_on,24,0,4,,,,,,,,0,,,52,57
6000,note_on,48,0,2,,,,,,,,0,,,100,72
6000,note_on,0,0,2,,,,,,,,0,,,88,72
6000,note_on,0,0,4,,,,,,,,0,,,55,57
6096,note_on,0,0,4,,,,,,,,0,,,52,0
6096,note_on,0,0,2,,,,,,,,0,,,100,0
6096,note_on,96,0,4,,,,,,,,0,,,55,0
6096,note_on,96,0,2,,,,,,,,0,,,88,0
6113,control_change,17,0,4,,,,,,,,0,64,0,,
6120,note_on,0,0,3,,,,,,,,0,,,57,64
6120,note_on,0,0,2,,,,,,,,0,,,101,72
6120,note_on,576,0,3,,,,,,,,0,,,53,64
6120,note_on,24,0,2,,,,,,,,0,,,89,72
6193,control_change,80,0,4,,,,,,,,0,64,127,,
6240,note_on,47,0,4,,,,,,,,0,,,50,57
6336,note_on,96,0,4,,,,,,,,0,,,50,0
6360,note_on,24,0,4,,,,,,,,0,,,48,57
6408,note_on,288,0,3,,,,,,,,0,,,53,0
6456,note_on,96,0,4,,,,,,,,0,,,48,0
6480,note_on,0,0,4,,,,,,,,0,,,47,72
6480,control_change,24,0,4,,,,,,,,0,64,0,,
6529,control_change,49,0,4,,,,,,,,0,64,127,,
6576,note_on,168,0,3,,,,,,,,0,,,57,0
6600,note_on,24,0,3,,,,,,,,0,,,56,72
6672,note_on,552,0,2,,,,,,,,0,,,101,0
6672,note_on,0,0,2,,,,,,,,0,,,89,0
6696,note_on,96,0,3,,,,,,,,0,,,56,0
6720,note_on,24,0,3,,,,,,,,0,,,55,72
6720,note_on,48,0,2,,,,,,,,0,,,88,72
6720,note_on,0,0,2,,,,,,,,0,,,100,72
6768,note_on,239,0,4,,,,,,,,0,,,47,0
6816,note_on,96,0,3,,,,,,,,0,,,55,0
6816,note_on,96,0,2,,,,,,,,0,,,100,0
6816,note_on,0,0,2,,,,,,,,0,,,88,0
6828,set_tempo,2513,1,0,,,,,,978793,,,,,,
6832,set_tempo,4,1,0,,,,,,990753,,,,,,
6837,set_tempo,5,1,0,,,,,,1003009,,,,,,
6840,note_on,24,0,3,,,,,,,,0,,,53,72
6840,note_on,0,0,4,,,,,,,,0,,,47,72
6840,note_on,72,0,4,,,,,,,,0,,,43,72
6840,note_on,24,0,2,,,,,,,,0,,,98,72
6840,note_on,0,0,2,,,,,,,,0,,,86,72
6841,set_tempo,4,1,0,,,,,,1015572,,,,,,
6850,set_tempo,9,1,0,,,,,,1028454,,,,,,
6851,control_change,11,0,4,,,,,,,,0,64,0,,
6859,set_tempo,9,1,0,,,,,,1041667,,,,,,
6867,set_tempo,8,1,0,,,,,,1055223,,,,,,
6876,set_tempo,9,1,0,,,,,,1069138,,,,,,
6880,set_tempo,4,1,0,,,,,,1083424,,,,,,
6889,set_tempo,9,1,0,,,,,,1098097,,,,,,
6898,set_tempo,9,1,0,,,,,,1113173,,,,,,
6907,set_tempo,9,1,0,,,,,,1128668,,,,,,
6911,control_change,60,0,4,,,,,,,,0,64,127,,
6915,set_tempo,8,1,0,,,,,,1144601,,,,,,
6920,set_tempo,5,1,0,,,,,,1160991,,,,,,
6928,set_tempo,8,1,0,,,,,,1177856,,,,,,
6936,note_on,0,0,2,,,,,,,,0,,,98,0
6936,note_on,96,0,3,,,,,,,,0,,,53,0
6936,note_on,96,0,2,,,,,,,,0,,,86,0
6937,set_tempo,9,1,0,,,,,,1195219,,,,,,
6946,set_tempo,9,1,0,,,,,,1213101,,,,,,
6955,set_tempo,9,1,0,,,,,,1231527,,,,,,
6959,set_tempo,4,1,0,,,,,,1250521,,,,,,
6960,note_on,24,0,2,,,,,,,,0,,,100,72
6960,note_on,24,0,3,,,,,,,,0,,,55,72
6960,note_on,0,0,2,,,,,,,,0,,,88,72
6968,set_tempo,9,1,0,,,,,,1270110,,,,,,
6976,set_tempo,8,1,0,,,,,,1290323,,,,,,
6985,set_tempo,9,1,0,,,,,,1311189,,,,,,
6994,set_tempo,9,1,0,,,,,,1332741,,,,,,
6998,set_tempo,4,1,0,,,,,,1355014,,,,,,
7007,set_tempo,9,1,0,,,,,,1378043,,,,,,
7016,set_tempo,9,1,0,,,,,,1401869,,,,,,
7024,set_tempo,8,1,0,,,,,,1426534,,,,,,
7033,set_tempo,9,1,0,,,,,,1452081,,,,,,
7038,set_tempo,5,1,0,,,,,,1478561,,,,,,
7046,set_tempo,8,1,0,,,,,,1506024,,,,,,
7055,set_tempo,9,1,0,,,,,,1534527,,,,,,
7056,note_on,96,0,3,,,,,,,,0,,,55,0
7064,set_tempo,9,1,0,,,,,,1564129,,,,,,
7072,set_tempo,8,1,0,,,,,,1594896,,,,,,
7080,note_on,24,0,3,,,,,,,,0,,,53,72
7081,set_tempo,9,1,0,,,,,,1594896,,,,,,
7104,note_on,144,0,2,,,,,,,,0,,,88,0
7104,note_on,0,0,2,,,,,,,,0,,,100,0
7128,note_on,0,0,4,,,,,,,,0,,,43,0
7128,note_on,217,0,4,,,,,,,,0,,,47,0
7140,note_on,36,0,2,,,,,,,,0,,,98,72
7140,note_on,0,0,2,,,,,,,,0,,,86,72
7170,note_on,90,0,3,,,,,,,,0,,,36,72
7188,note_on,48,0,2,,,,,,,,0,,,86,0
7188,note_on,0,0,2,,,,,,,,0,,,98,0
7189,set_tempo,108,1,0,,,,,,1506024,,,,,,
7194,note_on,24,0,3,,,,,,,,0,,,53,0
7194,set_tempo,5,1,0,,,,,,1478561,,,,,,
7198,set_tempo,4,1,0,,,,,,1426534,,,,,,
7200,note_on,6,0,3,,,,,,,,0,,,52,72
7200,control_change,72,0,4,,,,,,,,0,64,0,,
7200,note_on,0,0,2,,,,,,,,0,,,96,72
7200,note_on,12,0,2,,,,,,,,0,,,84,72
7202,set_tempo,4,1,0,,,,,,1378043,,,,,,
7207,set_tempo,5,1,0,,,,,,1355014,,,,,,
7211,set_tempo,4,1,0,,,,,,1311189,,,,,,
7216,set_tempo,5,1,0,,,,,,1270110,,,,,,
7220,set_tempo,4,1,0,,,,,,1250521,,,,,,
7224,set_tempo,4,1,0,,,,,,1213101,,,,,,
7229,set_tempo,5,1,0,,,,,,1177856,,,,,,
7233,set_tempo,4,1,0,,,,,,1160991,,,,,,
7237,set_tempo,4,1,0,,,,,,1128668,,,,,,
7242,set_tempo,5,1,0,,,,,,1098097,,,,,,
7246,set_tempo,4,1,0,,,,,,1083424,,,,,,
7250,set_tempo,4,1,0,,,,,,1055223,,,,,,
7255,set_tempo,5,1,0,,,,,,1028454,,,,,,
7259,set_tempo,4,1,0,,,,,,1003009,,,,,,
7269,control_change,69,0,4,,,,,,,,0,64,127,,
7296,note_on,96,0,3,,,,,,,,0,,,52,0
7296,note_on,0,0,3,,,,,,,,0,,,36,0
7320,note_on,0,0,3,,,,,,,,0,,,58,64
7320,note_on,24,0,3,,,,,,,,0,,,55,64
7392,note_on,0,0,2,,,,,,,,0,,,84,0
7392,note_on,192,0,2,,,,,,,,0,,,96,0
7416,note_on,0,0,3,,,,,,,,0,,,55,0
7416,note_on,96,0,3,,,,,,,,0,,,58,0
7440,note_on,24,0,3,,,,,,,,0,,,54,64
7440,note_on,0,0,3,,,,,,,,0,,,57,64
7536,note_on,96,0,3,,,,,,,,0,,,57,0
7536,note_on,0,0,3,,,,,,,,0,,,54,0
7560,note_on,24,0,3,,,,,,,,0,,,62,64
7560,note_on,0,0,3,,,,,,,,0,,,58,64
7583,control_change,314,0,4,,,,,,,,0,64,0,,
7634,control_change,51,0,4,,,,,,,,0,64,127,,
7680,note_on,46,0,4,,,,,,,,0,,,55,72
7776,note_on,96,0,4,,,,,,,,0,,,55,0
7800,note_on,24,0,4,,,,,,,,0,,,53,72
7896,note_on,96,0,4,,,,,,,,0,,,53,0
7920,control_change,24,0,4,,,,,,,,0,64,0,,
7920,note_on,0,0,4,,,,,,,,0,,,52,72
7922,set_tempo,663,1,0,,,,,,1015572,,,,,,
7927,set_tempo,5,1,0,,,,,,990753,,,,,,
7977,control_change,57,0,4,,,,,,,,0,64,127,,
8016,note_on,0,0,3,,,,,,,,0,,,62,0
8016,note_on,456,0,3,,,,,,,,0,,,58,0
8040,note_on,0,0,3,,,,,,,,0,,,61,64
8040,note_on,24,0,3,,,,,,,,0,,,58,64
8101,set_tempo,174,1,0,,,,,,1003009,,,,,,
8136,note_on,96,0,3,,,,,,,,0,,,61,0
8136,note_on,0,0,3,,,,,,,,0,,,58,0
8160,note_on,24,0,3,,,,,,,,0,,,57,64
8160,note_on,0,0,3,,,,,,,,0,,,60,64
8208,note_on,231,0,4,,,,,,,,0,,,52,0
8256,note_on,0,0,3,,,,,,,,0,,,57,0
8256,note_on,96,0,3,,,,,,,,0,,,60,0
8276,set_tempo,175,1,0,,,,,,1015572,,,,,,
8280,note_on,0,0,4,,,,,,,,0,,,52,72
8280,note_on,24,0,3,,,,,,,,0,,,56,64
8280,note_on,0,0,3,,,,,,,,0,,,59,64
